Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
6716,6716,Data Architect,"['cloud_computing', 'data_management', 'analytical', 'machine_learning', 'scrum', 'agile_methodology', 'business_solutions', 'operations']",5,0.5194155
6717,6717,Data Analytics Developer,"['c++', 'linux', 'shell_scripting', 'machine_learning', 'database', 'olap', 'informatica', 'analytics']",2,0.6809772
6718,6718,Data Annotator Intern,"['data_science', 'team_lead', 'excel', 'banking', 'problem_solving', 'payments', 'leadership_skills']",3,0.49411973
6719,6719,Data Architect,"['it_skills', 'python', 'testing', 'data_science', 'machine_learning', 'tableau', 'azure', 'hive']",1,0.76271206
6720,6720,Delivery Data Science,"['computer_science', 'data_science', 'consulting', 'machine_learning', 'workflow', 'microsoft_azure', 'microsoft', 'analytics']",2,0.33879703
6721,6721,Data Annotator Intern,"['data_science', 'presentation_skills', 'banking', 'problem_solving', 'data_annotation', 'operations', 'startup', 'leadership_skills']",3,0.4408737
6722,6722,Developer- Big Data Developer,"['scala', 'nosql', 'bigdata_sql', 'spark', 'aws', 'hadoop', 'big_query', 'gcp']",7,0.8741895
6723,6723,Big Data Architect | Lululemon,"['big_data', 'python']",1,0.6809207
6724,6724,Data Architect,"['azure_paas', 'enterprise_architecture', 'data_quality', 'togaf', 'master_data_management', 'data_profiling', 'data_analysis', 'data_modeling']",0,0.49501404
6725,6725,Data Modeler,"['data_modeling', 'olap', 'oltp', 'it_skills', 'oracle', 'aws', 'oracle_designer']",5,0.53499556
6726,6726,Big Data + Data Base,"['big_data', 'spark', 'python', 'pyython', 'greenplum', 'sql', 'bigdata', 'data_base_bigdata']",7,0.71630603
6727,6727,"Big data/Hadoop, Data bricks requirement","['zookeeper_hive', 'cloudera', 'unix', 'mapreduce', 'data_bricks', 'data_modelling', 'jenkin', 'bitbucket']",7,0.371535
6728,6728,Big data,"['python', 'gcp', 'azure', 'spark', 'docker', 'terraform', 'devops', 'jenkins']",0,0.7522452
6729,6729,Data Science Practice Manager,"['it_skills', 'data_science', 'machine_learning', 'big_data', 'technical_management', 'big_data_analytics', 'manager_technology', 'php']",1,0.43190846
6730,6730,Data Science,"['pytorch', 'rllib', 'tensorflow', 'keras', 'pomdp', 'image_analysis', 'mdp', 'c++']",6,0.8713079
6731,6731,Data Science,"['pdf', 'gcp', 'paas', 'scala', 'olap', 'informatica', 'ssis', 'monitoring']",5,0.51751274
6732,6732,AWS Data Architect,"['data_architect', 'json', 'aws', 'python', 'data_architecture', 'auditing']",1,0.3391585
6733,6733,Azure Data Specialist,"['it_skills', 'cloud', 'devops', 'tableau', 'power_bi', 'azure', 'isms', 'pdf']",1,0.5524888
6734,6734,Big Data Architect,"['java', 'python', 'bigdata_technologies', 'data_warehousing', 'etl', 'nosql']",0,0.6681325
6735,6735,Manager - Data Analytics,"['analytics', 'development', 'assets', 'pre_sales', 'forecasting', 'ip', 'asset_management', 'handling']",2,0.71882
6736,6736,HPI::::Azure Data/ SSAS::::C1,"['azure_data_bricks', 'spark', 'synapse_analytics', 'data_factory', 'azure_sql_warehouse', 'ms_sql_server', 'ci_/_cd', 'data_bricks']",7,0.3996554
6737,6737,Customer Insights and Analytics Manager / Data Science,"['automation', 'stock_exchange', 'customer_retention', 'healthcare', 'workflow', 'capital_market', 'data_mining', 'recruitment']",5,0.4799458
6738,6738,Data Architect,"['enterprise_architecture', 'nosql', 'software_development', 'data_architect', 'information_management', 'data_modeling', 'data_architecture', 'oracle']",2,0.46859485
6739,6739,Data Architect,"['azure', 'data_migration', 'data_warehousing', 'communication', 'data_management', 'plsql', 'written', 'it_skills']",3,0.41575986
6741,6741,Data Architect,"['data_archtect', 'data_scientist', 'data_mining', 'it_skills', 'tableau', 'application_software', 'system_software', 'application_software_support']",4,0.6473107
6743,6743,Cloud Solution Architecture- Data Analytics,"['it_skills', 'data_science', 'cloud', 'oracle', 'big_data', 'aws', 'tableau', 'performance_tuning']",1,0.8865133
6744,6744,Big Data Developer,"['java', 'scala', 'spark', 'big_data', 'communication', 'written', 'bigdata', 'it_skills']",7,0.44560134
6745,6745,AWS Data Architect,"['networking', 'data_management', 'coding', 'gcp', 'shell_scripting', 'open_source', 'aws', 'monitoring']",2,0.7221649
6746,6746,Synthesis R&D(Scientist To Associate Scientist)- Hyderabad Location,"['lnb', 'analytical', 'data', 'integeritty', 'ip', 'confidentiality', 'projects', 'resources']",7,0.76681393
6747,6747,Big Data Developer,"['scala', 'spark', 'hadoop', 'hive', 'etl', 'sql', 'ssis', 'hadoop_architecture']",7,0.5873255
6748,6748,Big Data Developer,"['big_data', 'hadoop', 'hive', 'hbase', 'sql']",7,0.81451434
6749,6749,Sr. Business Control Analyst,"['analyst', 'manager_internal_audit', 'data_management', 'operational_risk', 'information_security', 'risk_assessment', 'risk_management', 'operations']",5,0.78218734
6750,6750,Software Quality Assurance Sr. Analyst,"['telecom', 'automation', 'manager_quality_assurance', 'linux', 'data_management', 'dns', 'monitoring', 'sdlc']",5,0.6766777
6751,6751,Senior Business Analyst,"['python', 'business_analysis', 'power_bi', 'analytics', 'data_analytics']",4,0.6248169
6752,6752,Senior Business Analyst,"['supply_chain', 'business_process_management', 'data_mining', 'sql', 'python', 'statistical_modeling', 'analytical', 'power_bi']",4,0.57664
6753,6753,Senior Business Analyst,"['data_analysis', 'google_analytics', 'javascript', 'healthcare', 'sql', 'computer_science', 'revenue_planning', 'management']",4,0.3703012
6754,6754,Senior Business Analyst,"['supply_chain', 'sas', 'analytical', 'data_mining', 'analytics', 'computer_science', 'spss', 'business_process_management']",5,0.7439941
6755,6755,Senior Business Analyst,"['sas', 'spss', 'business_process_management', 'data_mining', 'sql', 'statistical_modeling', 'power_bi', 'qlikview']",4,0.7668059
6756,6756,Senior Business Analyst,"['sas', 'analytics', 'sql', 'business_process_management', 'analytical', 'computer_science', 'data_mining', 'spss']",4,0.6151604
6757,6757,Senior Business Analyst- Category,"['sas', 'analytics', 'sql', 'business_process_management', 'analytical', 'computer_science', 'data_mining', 'spss']",4,0.61515135
6758,6758,Senior Analyst- Business Process Automation,"['master_data', 'six_sigma', 'r', 'business_process_improvement', 'interpersonal_communication', 'business_process_automation', 'maintenance_operations', 'data_visualization']",3,0.44084573
6760,6760,Senior Analyst-Governance,"['change_management', 'consulting', 'incident_management', 'microsoft', 'analytics', 'automation', 'excel', 'business_reporting']",5,0.76055753
6761,6761,Senior Analyst - Risk and Compliance,"['data_analysis', 'change_management', 'due_diligence', 'data_mining', 'financial_services', 'it_skills', 'testing', 'interpersonal_skills']",5,0.5613109
6762,6762,Senior Analyst-Procure To Pay Processing,"['procurement', 'billing', 'consulting', 'succession_planning', 'operations', 'it_skills', 'cloud', 'finance']",5,0.674474
6763,6763,Senior Analyst-Risk and compliance,"['data_analysis', 'consulting', 'capital_market', 'fraud_management', 'financial_services', 'it_skills', 'testing', 'cloud']",5,0.45100665
6764,6764,Senior Analyst-Risk and compliance,"['data_analysis', 'consulting', 'capital_market', 'financial_services', 'business_operations', 'root_cause_analysis', 'succession_planning', 'data_analytics']",5,0.65825593
6765,6765,Senior Analyst-Knowledge Management,"['interpersonal_skills', 'excel', 'data_management', 'project_management', 'consulting', 'powerpoint', 'ms_office']",5,0.8760048
6766,6766,Senior Analyst-Human Resources Shared Services (HRSS),"['automation', 'operational_excellence', 'performance_management', 'project_management', 'consulting', 'it_skills', 'cloud', 'bpo']",1,0.4431744
6767,6767,Sr Business Analyst,"['computer_science', 'global_operations', 'business_analyst', 'business_analytics', 'data_structures', 'model_development', 'data_analytics', 'data_analyst']",5,0.3729284
6768,6768,"SR. ANALYST, BUSINESS INTELLIGENCE","['excel', 'database_design', 'process_improvement', 'data_collection', 'power_bi', 'data_analyst', 'data_mining', 'business_intelligence']",5,0.6440424
6770,6770,Lead Data Engineer,"['azure', 'enterprise_cloud', 'sap_hana', 'azure_sql_dw', 'sql', 'azure_data_factory', 'edw_data_models', 'r']",7,0.6224455
6771,6771,Lead Data Engineer ETL-Noida,"['etl', 'aws', 'nosql', 'cloud_native', 'mongodb.', 'data_processing', 'sql']",0,0.56983614
6772,6772,"Sr. Analyst, Trading Services","['manager_quality_assurance', 'data_management', 'compliance', 'senior_analyst', 'back_office', 'manager_technology', 'workflow', 'representative']",2,0.87705654
6773,6773,Project/ Tech Lead - Data Engineering,"['it_skills', 'java', 'python', 'devops', 'tdd', 'scala', 'hadoop', 'big_data']",1,0.4366505
6774,6774,Data Engineer,"['python', 'etl', 'pyspark', 'ec2', 'rest_api', 'communication', 'verbal', 'written_communication']",0,0.7210437
6775,6775,Business Strategy & Operations Analyst,"['microstrategy', 'hospitality', 'accessories', 'data_analysis', 'sap', 'project_management', 'business_strategy', 'reporting_tools']",5,0.7647363
6776,6776,Analyst,"['data_analysis', 'operations_research', 'data_science', 'machine_learning', 'business_intelligence', 'big_data', 'operations', 'analytics']",5,0.5435935
6777,6777,Customer Operations-Analyst-Transaction Processing,"['customer_operations', 'root_cause_analysis', 'technical_operations', 'excel', 'financial_services', 'process_analysis', 'inbound_calls', 'maintenance']",5,0.7794395
6778,6778,Analyst - Voice,"['technical_troubleshooting', 'technical_operations', 'excel', 'data_analytics', 'hardware']",5,0.4453053
6779,6779,Analyst - Fin Ops - US Operations - NB,"['expense_management', 'analytical', 'finance', 'data_integrity', 'microsoft', 'operations', 'analytics', 'crm']",5,0.75892085
6780,6780,Senior Software Engineer/Data Engineer - Immediate Joiner,"['azure_data_lake', 'azure_data_factory', 'data_warehousing', 'python', 'spark', 'scala', 'databricks', 'synapse']",7,0.6211655
6781,6781,Data Engineer/Junior Data Engineer - Business Intelligence,"['bi', 'mpp', 'business_intelligence', 'tableau', 'sql_queries', 'python', 'unix_shell_scripting', 'data_warehousing']",0,0.37022674
6782,6782,GCP Data Engineer,"['bigquery', 'dataflow', 'sql', 'dataproc', 'firebase', 'cloud_functions', 'data_studio', 'etl']",4,0.4587055
6783,6783,Talend DATA Engineer (WFH),"['mdm', 'data_warehousing', 'talend', 'etl', 'it_skills', 'machine_learning', 'big_data', 'business_intelligence']",4,0.36355942
6786,6786,Gcp Data Engineer Immediate Joiners,"['big_query', 'python', 'gcp_data_engineer', 'gcp', 'airflow', 'bigquery', 'docker', 'sql']",0,0.73361486
6787,6787,Hadoop /data Engineering /ETL Developer imm Joiner at Mumbai Location,"['pyspark', 'sqoop', 'python', 'shell_scripting', 'cloudera', 'hadoop']",7,0.5094958
6788,6788,Data Architects/ Data Engineers/Data Strategy /Consulting VP/GM/PM/TL,"['bigdata', 'teradata', 'informatica', 'etl', 'data_engineering', 'cloud', 'data_management', 'big_data']",5,0.3511558
6789,6789,AWS Data Engineer,"['aws_lambda', 'data_ingestion', 'python', 'aws_glue', 'it_skills', 'aws', 'aws_data_engineer']",3,0.35526472
6790,6790,"Azure Data Engineer (Hiring For MNC , Bangalore)","['azure_data_factory', 'azure_data_engineer', 'azure_databricks', 'python', 'adb', 'java', 'spark', 'kafka']",7,0.8741165
6791,6791,Data Engineer,"['web_analytics', 'data_warehouse', 'pyspark', 'python', 'sql', 'shell', 'big_data', 'ni-fi']",4,0.61079055
6793,6793,Azure Data Engineer,"['pyspark', 'azure', 'azure_databricks', 'azure_datalakes', 'it_skills', 'azure_data_factory', 'azure_data_lake']",7,0.71736914
6794,6794,AWS Data Engineer,"['data_engineer', 'aws', 'aws_lambda', 'aws_dms', 'aws_ecr', 'it_skills', 'aws_ses', 'aws_data_tools']",3,0.44068307
6795,6795,Data Engineer,"['it_skills', 'java', 'python', 'data_science', 'machine_learning', 'big_data', 'aws', 'unix']",1,0.8866811
6796,6796,Data Engineer,"['computer_science', 'rdbms', 'script_writing', 'postgresql', 'mysql', 'scala', 'apache', 'monitoring']",2,0.7728479
6797,6797,Azure Cloud Data Engineer Professionals,"['data_bricks', 'azure_data_lake', 'azure_data_storage', 'azure_cloud', 'sql', 'java', 'scala', 'python']",7,0.7567683
6798,6798,Data Engineer - Business Intelligence,"['performance_tuning', 'software_design', 'sap', 'data_modeling', 'agile', 'json', 'business_intelligence', 'open_source']",5,0.39754823
6799,6799,Data Engineer,"['scala', 'linux', 'apache', 'amazon_web_services', 'sqs', 'kafka', 's3', 'ec2']",7,0.23721561
6800,6800,Data Engineers,"['product_management', 'computer_science', 'performance_tuning', 'automation', 'coding', 'machine_learning', 'system_design', 'scheduling']",2,0.5649316
6801,6801,Data Engineer,"['and_hadoop', 'kafka', 'spark']",7,0.7289321
6802,6802,Data Engineer,"['and_hadoop', 'kafka', 'spark']",7,0.72893226
6803,6803,Data Engineer,"['computer_science', 'cloud_computing', 'analytical', 'flex', 'customer_service', 'informatica', 'operations', 'user_acceptance_testing']",5,0.7625834
6804,6804,Data Engineer(AWS Developer),"['cloud', 'olap', 'etl', 'aws', 'sql', 'data_warehousing', 'data_maintenance']",0,0.37733734
6806,6806,Data Engineer with Boomi and Mysql,"['data_engineering', 'mysql', 'boomi', 'it_skills', 'testing', 'middleware']",1,0.32441187
6807,6807,Data Engineer,"['reltio', 'data_structures', 'relational_sql', 'informatica_master_data_management', 'microsoft_sql_server', 'nosql', 'root_cause_analysis', 'mysql']",3,0.33338708
6808,6808,Data Engineer Sales & Marketing,"['performance_tuning', 'software_design', 'sap', 'data_modeling', 'agile', 'json', 'unit_testing', 'open_source']",2,0.39458263
6809,6809,Machine Learning Engineer - Data Modeling/Predictive Modeling,"['predictive_modeling', 'data_modeling', 'machine_learning', 'data_quality', 'rnn', 'data_pipeline', 'dnn', 'data_visualization']",6,0.38305154
6810,6810,Engineering Manager - Data Platform,"['it_skills', 'project_management', 'big_data', 'bpo', 'project_management', 'process_design', 'analytical', 'data_analytics']",1,0.6452993
6811,6811,Immediate Opening For Data Engineer - Bangalore,"['redshift', 'powerbi', 's3', 'nosql', 'tableau', 'linux_shell_scripting', 'python', 'looker']",4,0.38462618
6812,6812,Product Engineer- Big Data - (3-5 years) Mumbai/ Hyderabad/ Delhi,"['spark', 'scala', 'hadoop', 'it_skills', 'java', 'cloud', 'javascript', 'big_data']",1,0.45768118
6813,6813,Big Data Engineer ( WFH ),"['sql', 'spark', 'apache_kafka', 'python', 'hadoop', 'hive', 'hbase', 'scala']",7,0.73778534
6814,6814,DATA Engineer,"['python/r', 'python', 'sql', 'data_-_sql', 'react', 'kafka', 'flutter_mobile_uis', 'jira']",7,0.623216
6816,6816,Big Data Engineer ( WFH ) PAN India,"['spark', 'impala', 'apache_kafka', 'python', 'hadoop', 'scala', 'hbase', 'sql']",7,0.73778546
6817,6817,"Data engineers For Coforge , Banaglore","['scala', 'apache_spark', 'spark', 'nifi', 'cloudera', 'data_ingestion', 'spark/scala', 'cdp']",7,0.33663023
6818,6818,Data Engineer with Singlestore (Memsql) (Hiring For MNC),"['pandas', 'memsql', 'python', 'keystone_framework', 'cassandra', 'big_data_technologies', 'numpy', 'spark']",7,0.8743936
6819,6819,Data Engineer,"['java', 'data_visualization', 'python', 'sql', 'rds', 'r', 'aws', 'redshift']",4,0.3621861
6820,6820,Data Engineer with Singlestore (Opening in MNC) (Bangalore/Hyderabad),"['data_engineering', 'numpy', 'pandas', 'memsql', 'python', 'opencv', 'multi_-_process', 'matplotlib']",6,0.36925405
6821,6821,Data Engineer,"['snowflake', 'aws_s3', 'data_engineer/etl_developer', 'redshift', 'flat_files', 'sap_hana']",3,0.5620455
6822,6822,Urgent hiring For Data Engineer / Big data - Remote,"['sql', 'data_engineer', 'etl', 'transform_and_load', 'ms_sql', 'rdbms', 'extract', 'java']",7,0.4938428
6823,6823,Data Plane Development Engineer,"['debugging', 'wi_-_fi_network', 'open_flow', 'linux_kernel', 'openwrt', 'c', 'open_dp', 'dpdk']",6,0.7636248
6824,6824,Azure Data Engineer-Notice Period upto 1 month,"['azure_data_factory', 'pyspark', 'azure_data_bricks', 'azure_data_lake_storage', 'azure_sql', 'ci_/_cd', 'azure_databricks', 'azure_data_flow']",7,0.7111729
6825,6825,Big Data Engineer - Nifi,"['nifi', 'tuning', 'javascript', 'nosql', 'mongo_db', 'apache_nifi', 'json', 'python']",1,0.5472153
6826,6826,Azure Data Engineer / Architect,"['azure_sql_dw', 'azure_sql', 'azure_data_factory', 'azure_data_lake', 'python', 'verbal_communication', 'spark_python', 'databricks']",7,0.74213696
6827,6827,Big Data Engineer,"['scala', 'hadoop', 'ms_sql', 'it_skills', 'java', 'python', 'cloud', 'big_data']",1,0.5721367
6828,6828,Big Data Engineer,"['java', 'sql', 'hive', 'nosql', 'hadoop', 'spark_analytics', 'flume', 'aws']",7,0.8738311
6829,6829,Data Engineer with Singlestore(Memsql) ( Hiring in MNC ),"['data_engineering', 'memsql', 'python', 'cassandra', 'oracle', 'sql', 'postgresql', 'scala']",7,0.6973278
6830,6830,Job Opportunity | Big Data Engineer,"['big_data', 'spark', 'aws', 'python', 'sql', 'maven', 'lambda', 'emr']",1,0.29129207
6831,6831,Big Data Engineer-affine,"['python', 'kafka', 'etl', 'spark', 'nosql_databases', 'scala', 'hive', 'it_skills']",7,0.7420903
6833,6833,Data Engineer-Python,"['data_engineering', 'analytics', 'data', 'cloud_services', 'data_structures', 'database', 'data_migration', 'optimizing_code']",2,0.35599333
6834,6834,Data Engineer,"['spark', 'aws', 'data_bricks', 'python', 'sql', 'docker', 'kubernetes', 'it_skills']",0,0.45716003
6835,6835,Data Engineer,"['data_engineering', 'api_gateway', 'open_source', 'data_structures', 'big_data', 'analytics', 'customer_support', 'infrastructure']",2,0.5524264
6836,6836,Data Engineer,"['computer_science', 'system_architecture', 'product_engineering', 'xml', 'system_integration', 'healthcare', 'information_technology', 'analytics']",2,0.6520777
6837,6837,Opening For AWS Cloud Data Engineer,"['s3', 'rds', 'glue', 'pl_/_sql', 'snowflake', 'infor', 'oracle_edw', 'redshift']",3,0.5485722
6838,6838,Data Engineer,"['kafka', 'pubsub', 'git', 'pyspark', 'gradle', 'big_data_development', 'python', 'written']",7,0.34091958
6839,6839,Data Science and Engineering,"['supply_chain', 'logistic_regression', 'c++', 'bidding', 'sas', 'web_analytics', 'mysql', 'linear_regression']",2,0.29993826
6840,6840,Data Engineer-Snaplogic,"['microsoft_dynamics', 'service_now', 'rest', 'snaplogic', 'soap', 'oracle', 'jdbc', 'it_skills']",1,0.2842889
6841,6841,Data Engineer- Bangalore,"['data_analyst', 'python', 'sql', 'java', 'r', 'data_visualization', 'it_skills', 'big_data']",4,0.47371387
6842,6842,Data Engineer,"['supply_chain', 'pharma', 'schema', 'inventory_management', 'healthcare', 'computer_application', 'accounting_software', 'technical_support']",5,0.54167503
6843,6843,Data Engineer Developer,"['social_media', 'analytical', 'datastage', 'scala', 'healthcare', 'hrd', 'technology_solutions', 'analytics']",5,0.6680667
6844,6844,Data Engineer Architect,"['it_skills', 'java', 'python', 'cloud', 'big_data', 'azure', 'architect', 'data_modeling']",1,0.5835424
6845,6845,Data Engineer,"['data_intelligence', 'bigdata_technologies', 'hadoop', 'nosql_databases', 'scala', 'big_data_technologies', 'mapreduce', 'hive']",7,0.6600195
6846,6846,Data Engineer,"['hadoop', 'scala', 'java', 'spark', 'it_skills']",7,0.6057045
6847,6847,Azure Data Engineer Developer,"['it_skills', 'testing', 'devops', 'jenkins', 'aws', 'azure', 'nunit', 'github']",1,0.67186254
6848,6848,Azure Data Engineer Architect,"['mocha', 'aws', 'nunit', 'microservices', 'postman', 'junit', 'unit_testing', 'multi_-_tenancy']",6,0.4488795
6849,6849,Data Engineer Req:268,"['spark', 'scala', 'airflow', 'it_skills', 'python', 'cloud', 'big_data', 'aws']",1,0.4284657
6850,6850,"Software Engineer/ Developer - Data Platform with exp in Java, GCP","['java', 'gcp', 'google_cloud_platforms', 'python', 'communication', 'pub_sub', 'apache_beam', 'sql']",4,0.4727893
6851,6851,Data Science Engineer - Permanent Remote,"['natural_language_processing', 'elt', 'machine_learning', 'python', 'sql', 'numpy', 'natural_language', 'pandas']",0,0.5081242
6852,6852,Data Engineer,"['etl', 'python', 'sql', 'machine_learning', 'nosql', 'airflow', 'hive', 'java']",0,0.40329203
6853,6853,Hot Vacancies For 'Azure Data engineer',"['azure_data_factory', 'azure_dataengineer', 'azure_databricks', 'python', 'it_skills', '.net', 'azure', 'asp.net']",1,0.48906565
6854,6854,Job Opportunity || Data Engineer,"['spss', 'dimension', 'it_skills', 'python', 'data_engineer', 'data_engineering']",1,0.46973607
6855,6855,Senior Operations Research Scientist,"['data_science', 'predictive_modeling', 'r', 'core_java', 'computer_science', 'operations_research', 'data_modeling', 'machine_learning']",6,0.5759797
6856,6856,Data Engineer,"['tableau', 'data_engineering', 'python', 'vba', 'advanced_excel', 'advanced_excel_formulas', 'data_analysis', 'data_visualization']",4,0.6352699
6857,6857,Data Engineer,"['big_data', 'python', 'gcp', 'azure', 'communication', 'plsql', 'data_engineer', 'sql']",0,0.5819212
6858,6858,Data Engineer (Azure Data Factory and DWH Must),"['azure_data_factory', 'data_warehousing', 'data_engineering', 'python', 'r', 'azure_data_lake', 'data_modeling', 'it_services']",7,0.38281357
6860,6860,AWS Data Engineer (Immediate Joiners preferred),"['aws', 'emr', 'kafka', 'etl', 'data_warehouse', 'glue', 'hql', 'aws_athena']",4,0.25886312
6861,6861,Data Engineer,"['big_query', 'data_lake', 'python', 'etl', 'it_skills']",7,0.5902576
6862,6862,Senior Research Scientist,"['c_/_c++', 'communication', 'python', 'big_data_infrastructure', 'it_skills', 'big_data', 'communication_skills', 'c_+_+']",1,0.43376127
6863,6863,Data Engineer,"['gcp', 'gcp_cloud', 'communication_skills', 'bi', 'analytics', 'communication', 'it_skills', 'data_science']",4,0.74485254
6864,6864,Specialist Data Engineer,"['python', 'snowflake', 'aws', 'it_skills', 'ci', 'kafka', 'sql_queries', 'data_extraction']",0,0.47532475
6865,6865,Scala + Spark + AWS Data Engineer,"['scala', 'spark', 'kafka', 'aws', 'big_data', 'cassandra', 'elastic_search', 'rest']",7,0.7227885
6866,6866,Data Engineers (Pyspark & Bigquery),"['it_skills', 'java', 'python', 'data_science', 'cloud', 'aws', 'azure', 'pyspark']",1,0.7403477
6867,6867,AWS Data Ops Engineer ( Hiring in top MNC ),"['apache_airflow', 'aws', 'python', 'kubernetes', 'data_ops', 'airflow', 'docker', 'it_skills']",0,0.6189369
6868,6868,Data Engineer,"['batch_processing', 'fhir', 'redshift', 'database_warehousing', 'data_streaming', 'hipaa', 'data_storage', 'azure_big_data']",0,0.65997076
6869,6869,Data Engineer (AWS & Python),"['data_engineering', 'mysql', 'aws', 'python', 'redshift', 'kinesis', 'etl', 'dynamo']",0,0.7649935
6870,6870,Data Engineer,"['it_skills', 'azure', 'azure_databricks']",1,0.43506306
6871,6871,Data Engineer,"['azure_kubernetes', 'it_skills', 'azure', 'azure_kubernetes_infrastructure_admin']",0,0.5617634
6872,6872,Data Engineer / Python Developer,"['cloud_computing', 'rca', 'ms_sql', 'rdbms', 'oracle', 'aws', 'sql', 'python']",1,0.5517406
6873,6873,Data Engineer,"['it_skills', 'java', 'python', 'data_science', 'machine_learning', 'cloud', 'devops', 'automation']",1,0.8850714
6874,6874,Data Engineer,"['datalake', 'azure_datafactory', 'and_databricks', 'or_aws']",0,0.7792874
6875,6875,Director - Data Engineering,"['it_skills', 'python', 'testing', 'data_science', 'machine_learning', 'cloud', 'big_data', 'big_data_processing']",1,0.754757
6876,6876,Data Engineer,"['business_objects', 'networking', 'enterprise_applications', 'stored_procedures', 'oracle', 'troubleshooting', 'information_technology', 'analytics']",5,0.4093079
6877,6877,Azure Data Engineer - Sales and Marketing Solutions,"['computer_science', 'performance_tuning', 'nosql', 'data_modeling', 'machine_learning', 'agile', 'open_source', 'analytics']",2,0.8790366
6878,6878,Data Engineer,"['data_modeling', 'gcp', 'spark', 'database_management', 'analytical', 'scala', 'programming', 'application_development']",2,0.51582426
6879,6879,Data Engineer,"['data_analysis', 'metadata', 'functional_testing', 'system_integration', 'integration_testing', 'performance_testing', 'json', 'unit_testing']",2,0.32245824
6880,6880,"Manager, GP COE Data Science and Engineering","['data_science', 'java', 'ms_sql', 'gcp', 'mysql', 'snowflake', 'base_shell', 'data_engineering_manager']",0,0.57688856
6881,6881,Data Engineer,"['kafka', 'aws', 'python', 'sql', 'confluent', 'nosql', 'git', 'cloud_services']",0,0.8736911
6883,6883,Data Engineer,"['it_skills', 'java', 'python', 'php', 'cloud', 'ms_sql', 'javascript', 'data_engineer']",1,0.88585585
6884,6884,Data Science Engineer - Machine/Deep Learning Models - R/Python/Scala,"['data_science', 'artificial_intelligence', 'machine_learning', 'r', 'scala', 'time_series_forecasting', 'big_data', 'deep_learning']",6,0.65595
6885,6885,Data engineer,"['it_skills', 'java', 'j2ee', 'python', 'cloud', 'javascript', 'big_data', 'performance_tuning']",1,0.88642704
6886,6886,Data Engineering Consultant,"['spark', 'data_analytics', 'data_warehousing', 'ai', 'google_cloud', 'python', 'bigquery', 'data_modeling']",0,0.46204284
6887,6887,Data Engineer ( Freelancer ),"['apache', 'apache_spark', 'pyspark', 'aws_emr', 'sparksql', 'sql', 'spark', 'it_skills']",7,0.53971094
6888,6888,Specialist Data Engineering,"['computer_science', 'san', 'agile', 'data_processing', 'investment_management', 'big_data', 'information_technology', 'analytics']",2,0.76321805
6889,6889,Data Engineer -Python/Airflow,"['airflow', 'python']",0,0.64159733
6890,6890,Data Engineer - MIS,"['powr_bi', 'mis', 'perl', 'sql', 'mis_operations', 'python']",5,0.4670736
6891,6891,Data Engineer Python/ R,"['flask', 'it_skills', 'python', 'software_development', 'data_science', 'machine_learning', 'artificial_intelligence', 'project_management']",1,0.77055204
6893,6893,Data Engineer,"['unix', 'computer_science', 'forex', 'linux', 'manager_technology', 'perl', 'risk_management', 'business_intelligence']",2,0.47185567
6894,6894,Data Engineer at Interactive Brokers,"['unix', 'computer_science', 'forex', 'linux', 'manager_technology', 'perl', 'risk_management', 'business_intelligence']",2,0.47177893
6895,6895,Azure Cloud Data Engineer,"['azure_data_factory', 'azure_synapse', 'big_data', 'it_skills', 'java', 'python', 'software_development', 'data_science']",1,0.5723558
6896,6896,Data Engineer II,"['it_skills', 'java', 'python', 'software_development', 'testing', 'devops', 'project_management', 'business_intelligence']",1,0.77110136
6897,6897,"Cloud Data Engineer AWS, Python, SQL Server","['pyspark', 'azure_data_factory', 'aws_lambda', 'aws_dms', 'power_bi', 'sql_tuning', 'spark', 'glue']",7,0.43339533
6898,6898,Data Engineer / Airflow Developer,"['airflow', 'etl_tuning', 'etl', 'advanced_sql', 'shell_scripting', 'python', 'spark', 'hadoop']",0,0.48557127
6900,6900,Data Engineer,"['written_communication', 'python', 'nosql', 'spark', 'backbone', 'oozie', 'java', 'hive']",7,0.637888
6901,6901,Data Engineer,"['java', 'spark', 'written_communication', 'hadoop', 'hbase', 'cassandra', 'data', 'mongo']",7,0.65923935
6902,6902,Data Science Engineer - Machine/Deep Learning Models - R/Python/Scala,"['machine_learning', 'deep_learning', 'data_science', 'r', 'python', 'tensorflow', 'artificial_intelligence', 'scala']",6,0.74968934
6903,6903,Data Engineer - Tealium / Google Tag Management | Advance Auto Parts,['tealium'],5,0.20805934
6904,6904,Data Engineer | Advance Auto Parts,['pyspark'],7,0.49241105
6905,6905,Urgently Hiring || Data Engineering Role || Work from Home,"['scala', 'data_engineer', 'big_data', 'spark', 'python', 'it_skills', 'data_science', 'cloud']",1,0.48095044
6906,6906,Data Engineer - Kafka | Advance Auto Parts,['kafka'],7,0.4924583
6907,6907,Data Engineer - Power BI,"['tableau', 'microsoft_azure_data_lake_storage', 'system_interface_diagrams', 'power_bi', 'aws', 'hierarchy_diagrams', 'workflow_diagrams', 'data_flow_diagrams']",0,0.570104
6908,6908,Data Engineer,"['gcp', 'bigquery', 'etl', 'python', 'big_data', 'communication', 'aws_glue', 'spark']",0,0.41200656
