head,relation,tail
123,1,wirtschaftswissenschaftliches studium
123,1,digitalisierung
123,1,teamfähigkeit und kommunikationsvermögen
123,1,selbstständigkeit
123,1,flexibilität
123,1,verantwortungsbewusstsein
123,1,sap
123,1,englischkenntnisse
123,1,firmenfitnessprogramm
123,1,ferienbetreuung
124,0,3
124,1,eigenverantwortliches arbeiten
124,1,industrietechnik
124,1,vertriebsmaßnahmen
124,1,berufserfahrung
124,1,kaufmännische ausbildung
124,1,technische kenntnisse
124,1,msr-technik
124,1,einsatzbereitschaft
124,1,verbindlichkeit
124,1,flexibilität
124,1,kommunikationsstärke
124,1,beraterkompetenz
124,1,reisebereitschaft
124,1,pc
124,1,mess-
124,1,industrie
125,0,1
125,1,konzeption
125,1,schulungen
125,1,risikoanalysen
125,1,maschinenbau
125,1,innovationskraft
125,1,abstraktionsfähigkeit
125,1,ms office kenntnisse
125,1,sicheres auftreten
125,1,teamfähigkeit
125,1,beherrschen englisch und deutsch in wort und schrift
125,1,gemischtes team
125,1,attraktives vergütungspaket
125,1,elektrotechnik
125,1,maschinenbau
126,0,1
126,1,verfahrenstechnik
126,1,innovationsmanagement
126,1,wirtschaftlichkeit
126,1,kommunikation
126,1,maschinenbau
126,1,kunststoffverarbeitung
126,1,handwerkliche begabung
126,1,industrieumfeld
126,1,selbstständiges
126,1,eigenverantwortliches arbeiten
126,1,zuverlässigkeit
126,1,analytisches denkvermögen
126,1,kreativität
126,1,flexibilität
126,1,powerpoint
126,1,englischkenntnisse
127,0,1
127,1,verfahrenstechnik
127,1,innovationsmanagement
127,1,wirtschaftlichkeit
127,1,kommunikation
127,1,maschinenbau
127,1,kunststoffverarbeitung
127,1,handwerkliche begabung
127,1,industrieumfeld
127,1,selbstständiges
127,1,eigenverantwortliches arbeiten
127,1,zuverlässigkeit
127,1,analytisches denkvermögen
127,1,kreativität
127,1,flexibilität
127,1,powerpoint
127,1,englischkenntnisse
128,0,1
128,1,implementierung
128,1,wirtschaftlichkeit
128,1,fertigungsprozesse
128,1,produktion
128,1,berufserfahrung
128,1,ms-office
128,1,projektmanagement
128,1,durchsetzungsvermögen
128,1,teamkoordinator
128,1,knipex-werk
129,0,5
129,1,tosca-unternehmensfamilie
129,1,abkehr von einwegverpackungen
129,1,serviceingenieur
129,1,reaktiven wartung von maschinen in
129,1,absprache
129,1,mechanik
129,1,motoren
129,1,lösung
129,1,"beaufsichtigung und unterstützung bei der inbetriebnahme neuer maschinen/depots/abnahmeprüfungen vor ort
 technische schulung von anlagentechnikern vor ort

ihr profil

 ein bachelor-abschluss in maschinenbau, elektrotechnik, chemieingenieurwesen oder einem verwandten technischen fachgebiet.
 fließende deutschkenntnisse"
129,1,englischkenntnisse
129,1,technisches verständnis
129,1,arbeitsabläufe
129,1,kommunikationsfähigkeiten
129,1,kommunikationsfähigkeiten
129,1,je
129,1,teamarbeit
129,1,personalvermittlungsdienste
130,0,1
130,1,bereitstellung von dichtheitsprüftechnik
130,1,strategische planung
130,1,requirements
130,1,go-to-market-plans
130,1,kpis
130,1,wirtschaftswissenschaften
130,1,maschinenbau
131,0,4
131,1,verantwortung
131,1,wertschöpfungskette
131,1,abdeckung
131,1,transportsicherheit
131,1,sps-inbetriebnehmer
131,1,inbetriebnahme
131,1,antriebstechnik
131,1,mechatronik
131,1,automatisierungstechnik
131,1,englischkenntnisse
131,1,eigenverantwortung
131,1,work-life-balance
132,0,3
132,1,energiewirtschaft
132,1,wasserwirtschaft
132,1,schnittstelle
132,1,projektleiter
132,1,produkt- und marketingskonzepte
132,1,führen technische kundensberatung
132,1,kunden- /
132,1,eigeninitiative
132,1,28t11:57:37.740z
133,0,1
133,1,verfahrenstechnik
133,1,innovationsmanagement
133,1,wirtschaftlichkeit
133,1,kommunikation
133,1,maschinenbau
133,1,kunststoffverarbeitung
133,1,handwerkliche begabung
133,1,industrieumfeld
133,1,selbstständiges
133,1,eigenverantwortliches arbeiten
133,1,zuverlässigkeit
133,1,analytisches denkvermögen
133,1,kreativität
133,1,flexibilität
133,1,powerpoint
133,1,englischkenntnisse
134,0,3
134,1,energiewirtschaft
134,1,wasserwirtschaft
134,1,kundenbesuche
134,1,technische kundenberatung
134,1,kunden- / anwenderschulungen
134,1,wettbewerbsstrategien
134,1,verfahrenstechnik
134,1,maschinenbau
134,1,kundenorientierung
134,1,eigenorganisation
134,1,vertriebsregion
135,0,1
135,1,cad
135,1,"aufbau von prototypen mit anschließender funktionsbewertung
   entwicklung von ventilen bis zur serienreife"
135,1,berufserfahrung
135,1,ms-programmen
135,1,regelungs- und fahrwerkstechnik
135,1,kommunikationsstärke
135,1,einsatzbereitschaft
135,1,engagement
135,1,weiterbildungsmöglichkeiten
135,1,teamevents
135,1,ansprechpartner
136,0,1
136,1,instandhaltungspersonal
136,1,kraftwerksoptimierung
136,1,kraftwerksneuplanung
136,1,betriebsparameter
136,1,maschinenbau
136,1,energietechnik
136,1,verfahrenstechnik
136,1,verfahrenstechnik
136,1,teamfähigkeit
136,1,selbstständige arbeitsweise
136,1,zielorientiert
136,1,arbeitssicherheit
136,1,englischkenntnisse
137,0,12
137,1,schneiden und verpackungen
137,1,entwicklungsingenieur
137,1,konstruktion
137,1,baugruppen
137,1,schneidanwendungen
137,1,martor-innovationsprozess
137,1,baugruppen
137,1,martor-produktmanagement
137,1,moderne tools
137,1,projektmanagement
137,1,produktentwicklung
137,1,industriedesign
137,1,kreativität
137,1,produktentwicklung
137,1,solidworks
137,1,ms-office
137,1,einsatzbereitschaft
137,1,flexibel
137,1,belastbar
137,1,teamfähig
137,1,digitalisierung
137,1,martor kg personalabteilung herrn bastian rosbach lindgesfeld 28 42653 solingen | germany t +49 212 73870-315 f +49 212 73870-90 www.martor.com
138,0,19
138,1,arbeitssicherheitsgesetzen
138,1,konzernrichtlinien
138,1,arbeitssicherheit
138,1,konzentration
138,1,berichtung
138,1,berufserfahrung
138,1,sicherheitsfachkraft
138,1,wirtschaftsingenieurwesen
138,1,maschinenbau
138,1,techniker
138,1,kommunikationsfähigkeit
138,1,deutsch- und englisch-kenntnisse
138,1,bewerbung
138,1,pflege von familienangehörigen
139,0,1
139,1,siba
139,1,in maschinen und schaltanlagen
139,1,maschinenbau
139,1,produktentwicklung
139,1,automatisierungstechnik
139,1,sondermaschinenbau
139,1,knowledge management
139,1,prozessorientierte arbeitsweise
139,1,engagement
139,1,kommunikationsfähigkeit
139,1,ms office-anwendungen
140,0,4
140,1,wartungen
140,1,instandhaltungen
140,1,fehleranalysen
140,1,mechatroniker
140,1,beruf
140,1,berufserfahrung
140,1,logisches denken
140,1,familiäres arbeitsklima
141,0,1
141,1,vertragsgestaltung von lieferanten
141,1,"berechnung zur auslegung der gesamtanlage 
      konstruktive lösungen für maschinen und gesamtanlagen konzeptionell erarbeiten 
      führen von konstruktionsdurchsprachen mit den eigenen konstrukteuren"
141,1,informationsaustausch
141,1,produktportfolios
141,1,produktentwicklung
141,1,berufserfahrung
141,1,konstruktion
141,1,cad systemen
141,1,cim database
141,1,it-kenntnisse
141,1,englischkenntnisse
142,0,3
142,1,serviceleistungen
142,1,tagungen
142,1,marktwissen
142,1,kommunikation
142,1,techniker- oder meisterabschluss
142,1,verfahrenstechnik
142,1,maschinenbau
142,1,berufserfahrung
142,1,kommunikationsfähigkeiten
142,1,englischkenntnisse
142,1,firmenwagen
142,1,homeoffice-möglichkeit
142,1,betriebliche altersvorsorge
143,0,4
143,1,außendienst
143,1,kunden
143,1,automobilindustrie
143,1,vertrags- und preisverhandlungen
143,1,sensorik
143,1,automatisierungstechnik
143,1,feldbus- und rfid-technologie
143,1,vertriebsaußendienst
143,1,markt- und branchengeschehen
143,1,beratungskompetenz
143,1,empathie
143,1,kommunikationsstärke
143,1,schulungen
143,1,cloud-
143,1,anschluss- und interfacetechnik
143,1,hmi
144,0,1
144,1,implementation
144,1,customer orientation
145,0,12
145,1,integration
145,1,entwicklungsarbeit
145,1,materialentwicklung
145,1,angebotslegung
145,1,maschinenbau
145,1,englischkenntnisse
145,1,cad 3d
145,1,kommunikations- und teamfähigkeit
145,1,organisationstalent
145,1,zuverlässigkeit
145,1,diskretion
145,1,loyalität
145,1,sozial- und zusatzleistungen
146,0,1
146,1,technische auslegung
146,1,koordination
146,1,zeichnungsänderungen
146,1,europäischer richtlinien
146,1,projektteams
146,1,berufserfahrung
146,1,wasserstoffanwendungen
146,1,druckspeicher
146,1,leitungssysteme
146,1,englischkenntnisse
147,0,15
147,1,planning
147,1,completed
147,1,knowledge
147,1,sap
148,0,15
148,1,projektleiter
148,1,projektleiter
148,1,steuerung
148,1,koordination
148,1,budgetplanung
148,1,betreiberverantwortung
148,1,kundenorientierter
148,1,energieversorgungs-/und wirtschaftlichen
148,1,maschinenbau
148,1,berufserfahrung
148,1,infrastruktur
148,1,berufserfahrung
148,1,baurecht
148,1,koordination
148,1,teamfähigkeit
148,1,durchsetzungsvermögen
148,1,sap
148,1,bewerbung
148,1,pflege von familienangehörigen
149,0,6
149,1,spezialmaschinen- und anlagenbaus
149,1,labor- und betriebsversuchen mit unseren testmaschinen/-anlagen
149,1,auslegungsberechnungen
149,1,prozessanalysen
149,1,verfahrenstechnische beratung
149,1,neuentwicklungen
149,1,maschinenbau
149,1,kommunikationsstärke
149,1,teamfähigkeit
149,1,englischkenntnisse
149,1,weltweite reisebereitschaft
149,1,inbetriebnahmen
149,1,35h
149,1,angaben
149,1,gehaltswunsch
150,0,15
151,0,6
151,1,prozessingenieur
151,1,projektmanagement
151,1,koordination
151,1,terminplanung
151,1,materialfluss- und arbeitsplatzgestaltung
151,1,analyse
151,1,arbeitsvorbereitung
151,1,fertigungssteuerung
151,1,maschinenbau
151,1,fertigungstechnik
151,1,montagetechnik
151,1,berufserfahrung
151,1,projektmanagement
151,1,kommunikationsfähigkeit
151,1,teamfähigkeit
151,1,firmenfitnessprogramm
151,1,ferienbetreuung
152,0,1
152,1,berufserfahrung
152,1,projektmanagement
152,1,elementaranalyse
152,1,verbrennungsanalysatoren
152,1,techniker
152,1,applikationsberatung
152,1,demonstrationsmessung
152,1,schulung
152,1,produktdemonstrationen
152,1,techniker
152,1,maschinenbau
152,1,verfahrenstechnik
152,1,auftreten
152,1,präsentationsfähigkeit
152,1,abteilungsübergreifende einarbeitung
152,1,eigenverantwortliches arbeiten
152,1,flexibilität
152,1,gleitzeitregelung
153,0,3
153,1,montagelinien
153,1,zusammenarbeit
153,1,anlagenvorführungen
153,1,machbarkeit
153,1,verantwortungsbewusste betreuung
153,1,projektmanagement-organisation
153,1,internationalen vertriebsumfeld
153,1,projektmanagement
153,1,sicheres auftreten
153,1,teamfähigkeit
153,1,flexibilität
153,1,englischkenntnisse
154,0,1
154,1,"freude an der durchführung technisch anspruchsvoller kundenprojekte unterstützt durch ein erfahrenes und motiviertes cross-funktionales team mit dem ziel unsere kunden glücklich und erfolgreich zumachen?
  werde teil unseres erfolgreichen teams"
154,1,visuelle ferninspektion
154,1,ultraschall- und wirbelstromtechnologien
154,1,kundenorientierung
154,1,schnittstelle
154,1,kunden
154,1,lieferanten
154,1,projektmanagement
154,1,betreuung
154,1,angebotsphase
154,1,terminlichen
154,1,angebotsphase
154,1,terminlichen
154,1,wirtschaftlichen machbarkeit
154,1,angebotskalkulation
154,1,angebotserstellung
154,1,erstellen von technischen spezifikationen für ultraschallprüfanlagen und -lösungen für die fachabteilungen und externe lieferanten
154,1,validierung
154,1,inbetriebnahmen
154,1,lieferanten
154,1,maschinenbau
154,1,werkstoffkunde
154,1,physik
154,1,robotik
154,1,kenntnisse
154,1,projekt-management kenntnisse
154,1,problemlösungskompetenz
154,1,kompentenz
154,1,einsatz- und lernbereitschaft
154,1,pc-kenntnisse
154,1,sexual orientation
154,1,disability
155,0,0
155,1,terminieren
155,1,einkauf
155,1,mitarbeit in projektmeetings
155,1,und optimierungen von fertigungsabläufen
155,1,arbeitserfahrung
155,1,kenntnisse in refa
155,1,produktionsplanung und lean management
155,1,sap
155,1,ms-office-anwendungen
155,1,englischkenntnisse
155,1,lernbereitschaft
156,0,0
156,1,ressourceneffizienten produktionsprozessen
156,1,umbau-
156,1,produktion
156,1,verfahrenstechnik
156,1,ingenieurswissenschaften
156,1,verfahrenstechnik
156,1,chemie
156,1,durchsetzungsstärke
156,1,sap-kenntnisse
157,0,1
157,1,tgd-betriebs
157,1,anlagensicherheit
157,1,instandhaltungsaktivitäten
157,1,stillstände zur sicherstellung der anlagenverfügbarkeit und der fachlichen führung der beteiligten bei instandhaltungsprozessen verantwortlich
157,1,anlagenänderungen
157,1,compliance
157,1,stücklisten
157,1,audits
157,1,zertifizierungsaudits
157,1,hochschulabschluss
157,1,verfahrenstechnik
157,1,maschinenbau
157,1,berufserfahrung
157,1,instandhaltung
157,1,instandhaltung
157,1,kommunikations- und teamfähigkeiten
157,1,kostenbewusstsein
157,1,analytisches
157,1,englisch-kenntnisse
157,1,cangöz
157,1,https://www.career.covestro.de/de/about-covestro/covestro-as-an-employer/employee-benefits
157,1,disability
158,0,3
158,1,neuaufträgen
158,1,identifikation und erschließung neuer zukunftsträchtiger technologiefelder
158,1,elektrotechnik
158,1,mechatronik
158,1,maschinenbau
158,1,projektmanagement
158,1,englischkenntnisse
158,1,u3-betreuungsplätze
158,1,förderung
159,0,15
159,1,einsatz
159,1,betreuung
159,1,maschinenbau
159,1,verfahrenstechnik
159,1,elektrotechnik
159,1,chemiekenntnisse
159,1,praktische erfahrungen
159,1,verhandlungssicher
159,1,kreativ
159,1,digitalisierung
159,1,hands-on-mentalität
159,1,flexibilität
160,0,3
160,1,umsatzverantwortung
160,1,koordinieren
160,1,maschinenbau
160,1,wirtschaftsingenieur
160,1,kundenbetreuung
