Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
4584,4584,Big Data Analyst,"['big_data_analytics', 'scala_programming_language', 'hadoop', 'spark_programming', 'it_skills', 'big_data', 'core_java', 'nosql']",7,0.45026162
4586,4586,Data/Product Analyst,"['product_analyst', 'san', 'data_analysis', 'automation', 'sms', 'business_intelligence', 'analytics', 'crm']",5,0.48831567
4592,4592,Data Analyst,"['computer_science', 'san', 'analytical', 'soc', 'sms', 'data_analyst', 'operations', 'crm']",2,0.4511766
4603,4603,Data Analyst,"['python', 'data_analytics', 'power_bi', 'written', 'tableau', 'sql', 'r', 'it_skills']",4,0.7303318
4607,4607,Data Analyst,"['data_analyst', 'analyst_ii', 'informatica', 'oracle', 'ssis', 'business_intelligence', 'adobe', 'data_mining']",5,0.741551
4608,4608,Data/Research Analyst,"['good_communication_skills', 'be', 'maths', 'data_research', 'statistical_tools', 'research_analyst', 'knowledge_of_computers', 'research_projects']",3,0.54948336
4609,4609,SAP Data Archiving Analyst,"['change_management', 'process', 'sap', 'strong_analytical_skills', 'senior_analyst', 'archiving', 'troubleshooting', 'business_executive']",3,0.3820419
4611,4611,ILM Data Management Analyst,"['computer_science', 'manager_quality_assurance', 'litigation_support', 'data_management_analyst', 'document_management', 'troubleshooting', 'continuous_improvement', 'monitoring']",5,0.56374145
4615,4615,Urjent Data Analyst,"['analytical_skills', 'automation', 'data_analysis', 'excel', 'programming', 'data_analyst', 'macros', 'analytics']",5,0.61929816
4617,4617,Data Analyst,"['help_desk', 'customer_service', 'data_analysis', 'customer_relationship', 'access_controls', 'telephony_support', 'asset_management', 'vendor_management']",2,0.7631949
4621,4621,Data Analyst,"['it_services', 'business_objects', 'sas', 'data_collection', 'javascript', 'spss', 'information_management', 'data_mining']",5,0.650264
4622,4622,Data Analyst - Financial Divisions,"['application_development', 'excel', 'typing_speed', 'accounting', 'expenses', 'ms_office', 'data_analysis', 'payments']",3,0.8689573
4624,4624,Data Research Analyst,"['typing_speed', 'data_research_analyst', 'research']",6,0.71969527
4629,4629,Category Manager/ Data Analyst,"['procurement', 'analyst', 'excel', 'sales', 'analytical', 'sales_analysis', 'e-commerce', 'customer_service']",5,0.75516886
4631,4631,Analyst - Data Security,"['remediation', 'business_transformation', 'security_management', 'data_security', 'management_consulting', 'actuarial', 'customer_service', 'management']",2,0.5562287
4632,4632,Analyst - Data Security,"['remediation', 'business_transformation', 'security_management', 'data_security', 'management_consulting', 'actuarial', 'customer_service', 'management']",2,0.556211
4642,4642,Customer Data Analyst- Marketing,"['customer_analysis', 'excel_dashboards', 'excel_macros', 'business_analysis', 'bpo', 'data_analysis', 'marketing_data_analysis', 'excel']",3,0.5572948
4646,4646,Data Analyst,"['verbal', 'ms_sql', 'analysis', 'postgresql', 'data_mining', 'written_communication', 'mysql', 'business_analytics']",2,0.34172466
4647,4647,MIS Executive and Data Analyst,"['excel', 'email_etiquette', 'sumif', 'countif', 'concatenate', 'vlookup', 'conditional_formatting', 'pivot']",3,0.61953604
4650,4650,Data Analyst,"['analytical', 'finance', 'data_quality', 'data_analyst', 'financial_analyst']",5,0.83708835
4654,4654,Data Science NLP Analyst,"['data_science', 'ai_/_ml', 'nlp', 'algorithms', 'financial_services', 'data_manipulation', 'artificial_intelligence', 'natural_language_processing']",6,0.653589
4655,4655,Data Analyst,"['data_analysis', 'visio', 'lucid', 'business_process', 'sales', 'architecture', 'broadcasting', 'data_analyst']",5,0.6593438
4656,4656,Reporting and Data Analyst - Product,"['analytical_skills', 'mis_reporting', 'data_analysis', 'automation', 'data_integrity', 'advanced_excel', 'manager_quality_control', 'macros']",5,0.6101697
4657,4657,Data and Imaging Analyst II - Opportunities,"['t-sql', 'pdf', 'analytical', 'mysql', 'analyst_ii', 'ms_office', 'operations', 'business_operations']",5,0.28122938
4664,4664,Data Analyst,"['jira', 'hipaa', 'allscripts', 'ehr_database_mapping', 'data_structure', 'python', 'confluence', 'linux']",7,0.5473059
4665,4665,ACN - Applied Intelligence - C4DI - Data Modelling - 06,"['data_modelling', 'it_skills', 'machine_learning', 'cloud', 'computer_science', 'automation', 'database_design', 'analytical']",1,0.35345224
4666,4666,Technical Manager - Data Analytics,"['written', 'azure', 'data_analytics', 'gcp', 'agile', 'aws', 'python', 'oral_communications']",0,0.3938935
4667,4667,Scientific Manager - Data Science,"['data_science', 'biotechnology', 'mysql', 'sql_server', 'data_management', 'data_architecture', 'aws', 'data_analytics']",0,0.39969435
4668,4668,Big Data / Polyglot Developer,"['polyglot', 'big_data', 'python', 'c++', 'java', 'spark', 'ci', 'scala']",7,0.6604035
4671,4671,"Advisor, Data Science",['data_science'],6,0.4756004
4683,4683,Azure Data Enginner,"['azure', 'adb', 'communication', 'data_warehouse', 'snowflake', 'written', 'azure_cloud', 'adf']",0,0.63660073
4684,4684,Big Data Developer,"['big_data', 'sql_queries', 'hql', 'cloudera_hadoop_ecosystem', 'spark_and_kafka']",1,0.83197045
4685,4685,Senior Data Engineer - Python/Scala,"['linux', 'sqs', 'docker', 'git', 'scala', 'rds', 'ec2', 'sql']",0,0.5015356
4687,4687,Data Consultant: Data Strategy,"['telecom', 'data_migration', 'db2', 'analytical', 'network_operations', 'datastage', 'presales', 'data_quality']",2,0.3952776
4689,4689,Microsoft Azure Data Services Application Developer,"['rdbms', 'informatica', 'ssis', 'middleware', 'python', 't_-_sqle', 'azure_sql', 'etl']",0,0.6034386
4690,4690,Microsoft Azure Data Services Application Developer,"['rdbms', 'informatica', 'ssis', 'middleware', 'python', 'azure_sql', 't_-_sql', 'etl']",0,0.60365504
4693,4693,Data & Analytics Tech - Big Data- Manager,"['rdbms', 'data_security', 'gcp', 'analytical', 'mysql', 'qlikview', 'oracle', 'analytics']",2,0.4729574
4694,4694,Cloud Data Architecture Application Developer,"['it_skills', 'java', 'python', 'cloud', 'big_data', 'aws', 'azure', 'business_process']",1,0.88562
4699,4699,Data Science Manager - SAP Procurement Data Science Team,"['data_science', 'r', 'python', 'it_skills', 'java', 'machine_learning', 'cloud', 'sap']",1,0.6438547
4700,4700,Python _Django with Strong data Structure & algorithm experience.,"['python', 'django', 'algorithms', 'oops', 'data_structures', 'dialogflow', 'mysql', 'object_oriented_programming']",4,0.38844296
4702,4702,AWS Solutions Architect - Data & Analytics,"['data_management', 'analytical', 'cloud', 'manager_technology', 'data_analytics', 'dms', 'big_data', 'information_technology']",5,0.5579524
4710,4710,Big Data Developer,"['python', 'scala', 'hadoop', 'spark', 'it_skills', 'big_data', 'hadoop_map_reduce', 'spark_programming']",7,0.6010774
4711,4711,Senior Data Engineer,"['matplotlib', 'numpy', 'pandas', 'spark', 'mysql', 'pyspark', 'python', 'it_skills']",0,0.42670757
4716,4716,Senior Data Engineer,"['data_science', 'data_engineer', 'sql_queries', 'it_skills', 'python', 'cloud', 'ms_sql', 'big_data']",1,0.88649243
4717,4717,Senior Data Engineer - ETL/SQL/Snowflake DB,"['sql', 'mongodb', 'snowflake', 'it_skills', 'cloud', 'snowflake_db', 'data_modeling', 'data_analytics']",0,0.34294122
4719,4719,Senior Data Engineer,"['data_engineering', 'sql_queries', 'stored_procedures', 'python', 'no_sql', 'etl', 'powerbi', 'tableau']",0,0.58877796
4720,4720,Senior Data Engineer - Python/AWS,"['hdfs', 'hive', 'dynamodb', 'athena', 'agile', 'informatica', 'nifi', 'oracle_hcm_cloud']",3,0.49942982
4729,4729,Senior Manager / Data Engineer - KPO,"['cloud_architecture', 'data_warehousing', 'etl', 'data_management', 'access_management', 'data_marts', 'sdlc']",4,0.5672419
4732,4732,Senior Database Engineer - Data Warehousing & Modeling,"['it_skills', 'product_management', 'database_administration', 'sql_development', 'data_modeling', 'business_planning', 'database_design', 'project_delivery']",5,0.39249176
4737,4737,Cloud Data Engineering Lead,"['spark', 'azure_sql', 'aws_redshift', 'redshift', 'warehouse', 'azure', 'glue', 'sql']",7,0.3874133
4739,4739,"Lead/Staff Data Engineer (Hadoop, Spark), SMAI","['hadoop', 'big_data_processing', 'spark', 'azure', 'cloud_dw', 'big_data', 'olap', 'flume']",7,0.7666945
4744,4744,Lead Data Engineer,"['nosql', 'shell_scripting', 'hadoop', 'data_engineer', 'data_modeling', 'data_processing', 'etl', 'aws']",7,0.5748993
4746,4746,Technical Manager/Lead Data Engineer Analytics,"['etl', 'power_bi', 'kinesis', 'apache', 'pyspark', 'analytical', 'unix', 'amazon_aws']",0,0.59512275
4751,4751,Lead Data Engineer,"['technical_training', 'junior_staff', 'orchestration', 'architecture', 'agile_development', 'scrum', 'data_quality', 'open_source']",2,0.41796806
4752,4752,Lead Data Engineer IT - BDA,"['t-sql', 'business_intelligence', 'data_warehousing', 'etl', 'analytics', 'ssas', 'power_bi', 'ms_sql_server']",4,0.51126057
4753,4753,Lead Data Engineer,"['devops', 'ci/cd_pipelines', 'postgres_database', 'agile_development', 'aws/azure_data_services', 'dimensional_data_modeling', 'python', 'database_architecture']",0,0.64060205
4754,4754,Lead Data Engineer,"['solution_design', 'front_office', 'business_transformation', 'data_modeling', 'analytical', 'management_consulting', 'actuarial', 'customer_service']",2,0.43907425
4759,4759,Lead Data engineer,"['data_science', 'big_data', 'data_engineer', 'data_warehousing', 'aws', 'etl', 'machine_learning', 'data_governance']",7,0.29113078
4760,4760,Big Data Developer/Big Data Engineer (Analytics),"['big_data', 'orc', 'scala', 'pyspark', 'cloudera', 'hadoop', 'cassandra', 'hdfs']",7,0.5160874
4768,4768,Data Engineering Analyst,"['angularjs', 'microservice_based_architecture', 'java_fullstack', 'java', 'ux', 'wireframe', 'd3js', 'devops']",3,0.33314618
4769,4769,Senior Big Data Engineer | immediate joiners only |salary upto 18 lpa,"['spark', 'kafka', 'scala', 'big_data', 'it_skills', 'aws', 'hive', 'streaming']",7,0.60568506
4770,4770,Senior Data Engineer,"['python', 'pandas', 'aws', 'oral_communication', 'git', 'ci_/_cd', 'subversion', 'jenkins']",0,0.63369673
4773,4773,Senior Data Engineer,"['big_data', 'databases', 'informatica', 'data_marts', 'rdbms', 'kafka', 'analytical', 'scala']",7,0.33644462
4775,4775,Sr. Data Engineer (Immediate Joiner),"['python', 'hadoop', 'spark', 'data_architecture', 'etl', 'object_-_oriented', 'data_modeling', 'java']",7,0.5469352
4780,4780,Urgent Opening|| Senior Data Engineer|| Bangalore,"['azure', 'python', 'pyspark', 'aws', 'sql', 'it_skills', 'software_development', 'devops']",1,0.5081855
4793,4793,Big Data Engineer,"['big_data', 'python', 'sql', 'data_warehousing', 'mpp', 'agile', 'communication', 'azure_synapse']",7,0.45301655
4800,4800,Azure Data Engineer,"['azure_data_engineer', 'it_skills', 'cloud', 'power_bi', 'azure', 'azure_data_factory', 'azure_databricks', 'azure_sql']",7,0.49894133
4801,4801,Data Engineer,"['big_data', 'map_reduce', 'python', 'sqoop', 'hive', 'data', 'spark', 'emr']",7,0.65898824
4807,4807,Data Engineer,"['mssql_dba', 'etl_tool', 'it_skills', 'java', 'python', 'testing', 'cloud', 'ms_sql']",1,0.76389015
4812,4812,Azure Data Engineer,"['computer_science', 'metadata', 'nosql', 'cassandra', 'scala', 'data_structures', 'operations', 'analysis_services']",2,0.5680718
4813,4813,Data Engineer,"['data_management', 'data_modeling', 'artificial_intelligence', 'data_structures', 'data_processing', 'microsoft', 'data_mining', 'analytics']",5,0.6431818
4816,4816,BDB Big Data Engineer,"['it_skills', 'python', 'data_science', 'cloud', 'ms_sql', 'javascript', 'big_data', 'algorithms']",1,0.7443284
4817,4817,Azure Data Engineer,"['c++', 'pdf', 'consulting', 'system_integration', 'j2ee', 'application_development', 'oracle', 'sdlc']",2,0.59807855
4825,4825,MD IDS - Data Engineer,"['coding', 'technical_leadership', 'agile', 'healthcare', 'application_development', 'scrum', 'apache', 'business_intelligence']",2,0.63138145
4826,4826,Data Engineer,"['computer_science', 'nosql', 'coding', 'data_processing', 'data_quality', 'mongodb', 'data_visualization', 'monitoring']",2,0.5760632
4827,4827,"Python Data Engineer, Product based, Hyderabad.","['it_skills', 'python', 'software_development', 'data_science', 'aws']",1,0.8331141
4833,4833,Azure Engineer - Data Warehousing/DataLake,"['d365', 'etl', 'salesforce', 'it_skills', 'cloud', 'azure', 'azure_data_factory', 'datalake']",0,0.5160471
4836,4836,Gcp Data Engineer,"['it_skills', 'cloud', 'devops', 'big_data', 'hive', 'impala']",1,0.51568174
4837,4837,Data Engineer,"['computer_science', 'system_architecture', 'backend', 'machine_learning', 'data_structures', 'workflow', 'pentaho', 'monitoring']",2,0.7383045
4839,4839,Data Engineer,"['data_migration', 'linux', 'coding', 'data_modeling', 'scheduling', 'customer_service', 'resource_management', 'operations']",5,0.5355624
4841,4841,Immediate Hiring For GCP Data Engineer || Wissen Technology,"['sql_queries', 'gcp', 'bigquery', 'python', 'pandas', 'data_engineering', 'dataproc', 'rest_api']",0,0.73641604
4848,4848,TeraData / Data Engineer,"['it_skills', 'python', 'it_services', 'computer_science', 'metadata', 'datastage', 'data_structures', 'stored_procedures']",2,0.41024488
4849,4849,SSE Data Engineer,"['ci_/_cd', 'spark', 'rdbms', 'postgres', 'mysql', 'hadoop', 'maria', 'scala']",7,0.49306297
4853,4853,Data Engineer,"['nosql', 'relational_sql', 'data_pipeline', 'scala', 'c_+_+', 'hadoop', 'big_data', 'data_engineer']",7,0.55173594
4855,4855,Azure Data Engineer,"['azure_databricks', 'spark', 'etl', 'it_skills', 'data_science', 'machine_learning', 'cloud', 'devops']",1,0.5640492
4856,4856,Hiring For Data Engineer,"['data_warehousing', 'etl', 'bpo', 'data_analysis', 'azure_data_factory']",0,0.29278052
4857,4857,Market Data Engineer (Capital Markets),['market_data'],3,0.47824147
4859,4859,"Hiring! Data Engineer | PySpark Developers @ Bizmetric - Pune, Gurga","['spark', 'pyspark', 'aws', 'ec2', 'oozie', 'lambda_aws', 'sql']",0,0.50376475
4861,4861,Data engineer(Azure data lake/Aws glue),"['azure_databricks', 'azure_data_lake', 'aws_glue', 'aws_lambda', 'python', 'sql']",7,0.5493017
4864,4864,Big Data Engineer,"['python', 'sql', 'cloud_formations', 'dbt', 'snowflake', 'airflow', 'sqs', 'communication']",0,0.7221935
4865,4865,Azure Data Engineer,"['synapse', 'service_bus', 'azure_data_catalog', 'event_grid', 'sql', 'azure_data_lake', 'azure_data_factory', 'azure_blob']",0,0.53126127
4867,4867,Hiring-Azure Data Engineer/ADF/Azure Data Factory-Anblicks,"['azure_data_factory', 'data_warehouse', 'git', 'github', 'adf', 'azure_devops', 'etl', 'communication']",0,0.49764168
4868,4868,Hiring-Azure Data Engineer/ADF/Azure Data Factory-Anblicks,"['azure_data_factory', 'synapse_analytics', 'github', 'data_warehouse', 'etl', 'python', 'git', 'data_bricks']",6,0.48244834
4869,4869,Data Engineer / Spark Developer / Hive Developer / Hadoop Developer,"['hive', 'hadoop', 'spark', 'linux', 'python', 'azure', 'scala', 'unix']",7,0.8734052
4870,4870,NDH Ingestion - Data Engineer,"['unix', 'python_text', 'jenkins', 'csv', 'hdfs', 'python', 'apache_beam', 'scrum']",1,0.49915454
4872,4872,Opportunities For Data Engineer,"['django', 'scala', 'spark', 'python', 'hive', 'java', 'data_engineering', 'oozie']",7,0.5929063
4873,4873,Data Engineer,"['data_warehouse', 'teradata', 'ms_sql_server', 'cassandra', 'postgresql', 'hbase', 'data_warehouses', 'redis']",7,0.43163702
4876,4876,Data Engineer,"['aws_lambda', 'data_pipeline', 'etl', 'aws_glue', 'sql', 'redshift', 'aws', 'it_skills']",3,0.34494686
4877,4877,Data Engineer,"['nosql', 'apache_spark', 'python', 'hadoop', 'big_data', 'sql', 'hive', 'it_skills']",7,0.5463385
4881,4881,Python Data Engineer,"['java', 'snowflake', 'mssql', 'python', 'data_modelling', 'boomi', 'tableau', 'debugging']",0,0.64064646
4884,4884,Data Engineer I ( SE - 1 ),"['nosql', 'linux', 'django', 'mysql', 'system_design', 'mongodb', 'test_driven_development', 'sql']",0,0.52001023
4887,4887,Software Engineering SMTS- Data Intelligence,"['data_analysis', 'version_control', 'data_science', 'data_modeling', 'artificial_intelligence', 'machine_learning', 'engineering_manager', 'data_structures']",2,0.41312143
4891,4891,Data Engineer,"['python', 'sql_query', 'cloud_data', 'apis', 'terraform', 'sql', 'runmyjobs', '-_driven']",0,0.87404305
4893,4893,Cloud Data Engineer,"['azure', 'big_data', 'java', 'gcp', 'spark', 'apache_spark', 'kubernetes', 'docker']",0,0.4080228
4894,4894,Analyst - Data Science - Python/Machine Learning/Analytics,"['machine_learning', 'analytics', 'python', 'logistic_regression', 'decision_tree', 'linear_regressions', 'mysql', 'data_science']",0,0.39858788
4896,4896,Big Data Engineer,"['product_development', 'java', 'software_engineering', 'scala', 'hadoop', 'big_data', 'spark', 'python']",7,0.64695567
4901,4901,Data Engineer,"['aws_glue', 'python', 'data_analysis', 'apache', 'data_modeling', 'spark', 'aws', 'sql']",0,0.4221399
4903,4903,Big Data Engineer,"['spark', 'scala', 'sql', 'hive', 'ci_cd', 'postgresql']",7,0.6973732
4905,4905,Data Engineer - Python/AWS,"['aws', 'python', 'ec2', 'kafka', 'emr', 'dask', 'big_data', 'storm']",7,0.45312208
4908,4908,Azure Data Engineer,"['pyspark', 'azure_data_factory', 'sql_dbs', 'power_bi', 'azure_data_lake_gen2', 'scala', 'ci_/_cd', 'python']",7,0.7568785
4911,4911,Data Engineer,"['spark', 'apache_hadoop', 'airflow', 'redshift', 'rds', 'apache_spark', 'emr', 'java']",3,0.33355933
4913,4913,ETL Data Engineer,"['informatica', 'teradata', 'python', 'oracle', 'etl', 'spark', 'scala', 'it_skills']",7,0.5022874
4921,4921,Big Data Engineer - Hive/Spark/Apache NiFi,"['hive', 'spark', 'apache_nifi', 'hadoop', 'cassandra', 'hdfs', 'big_data', 'mongodb']",7,0.6381232
4923,4923,SDE IV - Data Engineer,"['computer_science', 'side', 'interpersonal_skills', 'multithreading', 'mobile_phones', 'hadoop', 'programming', 'open_source']",6,0.62240213
4926,4926,SDE III - Data Engineer,"['computer_science', 'side', 'interpersonal_skills', 'multithreading', 'mobile_phones', 'hadoop', 'programming', 'open_source']",6,0.6223984
4927,4927,Big Data Engineer,"['it_skills', 'oracle', 'performance_tuning', 'coding', 'analytical', 'shell_scripting', 'agile', 'workflow']",2,0.7514447
4935,4935,Data Engineer,"['big_data', 'kafka', 'hadoop_spark']",7,0.4950111
4941,4941,Data Engineer,"['wireless', 'telecom', 'linux', '3g', 'data_management', 'packaging', 'analytics', 'monitoring']",5,0.65635014
4943,4943,Big Data Engineer,"['business_services', 'web_services', 'soa', 'senior_management', 'xml', 'jsp', 'j2ee', 'hr']",2,0.28346753
4946,4946,Data Engineer,"['adf', 'adls', 'databricks', 'pyspark', 'arm_templates', 'data_engineering', 'analysis_services', 'pyspark']",0,0.37535918
4947,4947,A fabulous opportunity For AWS Data Engineer(L3)in a 22 years old MNC,"['data_engineering', 'spark', 'aws', 'lambda', 's3', 'aws_athena', 'emr', 'java']",3,0.33345318
4948,4948,Data Engineer,"['computer_science', 'data_management', 'data_structures', 'olap', 'data_quality', 'oracle', 'business_intelligence', 'oltp']",5,0.6573162
4951,4951,Process Data Engineer,"['sap_pm', 'maintenance_engineering', 'maintenance_management', 'data_quality', 'maximo', 'plant_maintenance', 'production', 'chemical_engineering']",3,0.5490473
4952,4952,Data Engineer,"['process', 'development', 'ux', 'code', 'service', 'data_processing', 'developing', 'html']",2,0.43300813
4953,4953,Data Engineer,"['product_engineering', 'tableau', 'query_optimization', 'data_science', 'data_modeling', 'plsql', 'dms', 'oracle']",0,0.22275339
4958,4958,Big Data Engineer,"['mapreduce', 'python', 'hbase', 'sqoop', 'hive', 'analytical', 'communication', 'spark']",7,0.76674813
4960,4960,Component Data Engineer,"['plm', 'data_cleansing', 'electrical_engineering', 'change_management', 'data_migration', 'master_data_management', 'database_management', 'application_programming']",3,0.41472027
4961,4961,Data Engineer,"['azure_data_factory', 'hive', 'power_bi', 'hadoop', 'big_data', 'data_engineer', 'informatica', 'ssis']",7,0.5517316
4965,4965,WFH Data Engineer - Freelance/Contract,"['django', 'sql', 'python', 'data_structures', 'relational_databases', 'json', 'rest_services', 'matplotlib']",6,0.3750471
4967,4967,Software Engineer Data Engineering,"['python', 'aws', 'azure', 'scala', 'spark', 'sqs', 'spark_stack', 'analysis']",7,0.39207697
4970,4970,Big Data Engineer | 7 Eleven,['big_data'],7,0.484041
4972,4972,Data Engineer,"['data_validation', 'aws_lambda', 'data_pipeline', 'scala', 'hadoop', 'big_data', 'spark', 'data_analytics']",7,0.44409177
4973,4973,Data Integration Engineer,"['apache', 'data_integration', 'nifi', 's3', 'parquet', 'erp', 'azure', 'tat']",3,0.44097745
4975,4975,Data Engineer,"['data_engineering', 'data_engineer', 'automated_tests']",7,0.7284289
4978,4978,Hiring Data Engineer,"['hive', 'gcp', 'hadoop', 'big_data', 'python', 'sql', 'spark', 'bigdata']",7,0.6150712
4985,4985,AWS Data Engineer - Spark/DynamoDB,"['emr', 'rds_mysql', 'aws_data', 'spark', 'aws_redshift', 'dynamodb', 'rdbms', 'lambda']",0,0.5093765
4986,4986,MD IDS Data Engineer,"['data_science', 'written_communication', 'health', 'data_management', 'problem_solving', 'data_engineer', 'aws', 'python']",0,0.5201376
4987,4987,ETL Data Engineer,"['data_analytics', 'data_structures', 'it_skills', 'python', 'data_science', 'cloud', 'devops', 'javascript']",1,0.61284286
4995,4995,Data Engineer,"['business_intelligence', 'power_bi', 'hadoop', 'big_data', 'data_engineer', 'data_visualization', 'aws', 'data_analytics']",4,0.4442061
4996,4996,GCP Data Engineers,"['data_analysis', 'business_intelligence', 'big_query', 'data_modelling', 'scala', 'gcp', 'spark', 'technical_architect']",7,0.5395363
4997,4997,Data Engineer,"['microstrategy', 'automation', 'due_diligence', 'claims', 'staffing', 'agile', 'data_processing', 'wellness']",5,0.889287
4998,4998,Azure Data Engineer with PySpark,"['azure_databricks', 'python', 'pyspark', 'it_skills', 'testing', 'cloud', 'big_data', 'azure']",1,0.56815714
4999,4999,Data Engineer- ADB/ADF Developer,"['spark', 'azure_databricks', 'sql_azure', 'pyspark', 'data_engineering']",7,0.6562657
5005,5005,Data Engineer,"['performance_turning', 'data_analysis', 'hive', 'sql', 'data_warehousing', 'data_cleansing', 'query_optimization', 'analytics']",4,0.5948706
5007,5007,Lead Data Science Analyst - Python/ Spark,"['data_science', 'spark', 'python', 'it_skills', 'machine_learning', 'nlp', 'data_management', 'neural_networks']",6,0.47670156
5012,5012,Data Engg 4,"['git', 'web_services', 'scala', 'cloud', 'data_visualization', 'data_warehousing', 'aws', 'python']",0,0.4577262
5014,5014,Data Engineer,"['it_skills', 'java', 'python', 'cloud', 'project_management', 'big_data', 'aws', 'c++']",1,0.8866069
5018,5018,Data Engineer - Alphonso,"['computer_science', 'statistical_modeling', 'algorithms', 'map_reduce', 'machine_learning', 'hadoop', 'javascript', 'big_data']",6,0.34168255
5030,5030,Big Data Java engineer,"['spring_boot', 'min', 'spark', 'j2ee', 'big_data']",1,0.4531143
5032,5032,Data Science Engineer,"['azure', 'django', 'aiml', 'mongodb', 'python', 'lake', 'pytorch', 'machine_learning']",0,0.4911987
5033,5033,Market Data Operations Engineer,"['cfd', 'linux', 'data_management', 'agile', 'market_data', 'windows', 'jira', 'middleware']",2,0.76230156
5037,5037,Big data dev ops operations engineer,"['linux', 'networking', 'devops', 'debugging', 'perl', 'big_data', 'virtualization', 'monitoring']",2,0.51520604
5038,5038,Big Data QA Engineer,"['redshift', 'ci_/_cd', 'data_warehouse', 'python', 'athena', 'aws_emr', 'java', 'aws_big']",7,0.5276777
5041,5041,Data / ML Engineer,"['spark', 'h20', 'rds', 'r', 'spark_mllib', 'ec2', 'luigi', 'aws']",0,0.54581887
5044,5044,Data Quality Engineer,"['automation', 'due_diligence', 'claims', 'hp_data_protector', 'staffing', 'succession_planning', 'scheduling', 'data_quality']",5,0.7820297
5046,5046,Data Science Quality Assessment Engineer,"['computer_vision', 'construction', 'web_technologies', 'data_science', 'machine_learning', 'manager_technology', 'wellness', 'data_analytics']",6,0.3873848
5054,5054,Data Engineering Application Developer,"['business_process', 'data_analysis', 'paas', 'consulting', 'scala', 'data_quality', 'oracle', 'operations']",5,0.7671376
5057,5057,ACN - Applied Intelligence - CC - Data Engineering (IN) - 10,"['azure', 'gcp', 'aws', 'communication', 'kubernetes', 'terraform', 'bash', 'devops']",0,0.8737403
5059,5059,Data Engineering Consultant,"['data_engineering', 'it_skills', 'python', 'testing', 'cloud', 'devops', 'oracle', 'big_data']",1,0.8868633
5060,5060,Data Engineering Application Developer,"['business_process', 'consulting', 'stored_procedures', 'professional_services', 'data_warehousing', 'analytics', 'sql', 'python']",4,0.50399345
5062,5062,Data Engineer- I/II,"['computer_science', 'mining', 'user_interface_designing', 'business_analytics', 'analytical', 'mysql', 'workflow', 'power_bi']",2,0.45243657
5065,5065,Data Engineering Application Developer,"['it_skills', 'python', 'cloud', 'devops', 'tableau', 'power_bi', 'azure', 'c#']",1,0.88685054
5071,5071,Data Engineering Application Developer,"['spark_ml', 'python', 'communication', 'pytorch4', 'bigquery', 'scikit', 'emr', 'docker']",0,0.7534718
5075,5075,Cloud Data Architecture Quality Engineer (Tester),"['it_skills', 'python', 'testing', 'cloud', 'aws', 'azure', 'automation', 'architecture']",1,0.72628796
5076,5076,Data Engineering,"['dynamodb', 'python', 'redshift', 'kinesis', 'snowflake', 's3', 'glue_pyspark', 'glue']",3,0.45416102
5081,5081,"Director - Data Engineering - Data Warehouse, Cloud Architecture","['data_engineering', 'cloud_architecture', 'data_warehouse', 'streaming', 'mapr', 'artificial_intelligence', 'kafka', 'big_data']",7,0.43537858
5084,5084,Data Engineering Application Developer,"['redshift', 'data_engineering', 'athena', 'lambda', 'java', 'kinesis', 'dynamodb', 's3']",3,0.45011562
5085,5085,Director Data Engineering,"['relationship_management', 'team_management', 'data_management', 'database_design', 'resource_allocation', 'data_structures', 'business_intelligence', 'resource_management']",5,0.63645875
5091,5091,Data Engineer,"['unix', 'performance_tuning', 'linux', 'coding', 'shell_scripting', 'agile', 'informatica', 'unit_testing']",2,0.7650049
5093,5093,ACN - Applied Intelligence - GCP - Data Engineering - 07,"['applied_intelligence', 'data_engineering', 'sql', 'kafka', 'etl', 'performance_tuning', 'big_data_analytics', 'cassandra']",7,0.5735006
5101,5101,Data Analyst,"['r', 'python', 'sql', 'nosql', 'mongodb', 'it_skills', 'data_analyst']",4,0.3591586
5103,5103,Engineer - Data Center,"['path_management', 'windows_administration', 'linux_administration', 'maintaining_servers', 'linux', 'data_center_activities', 'vlan_configuration']",7,0.8589512
5106,5106,Immediate joiners- Data Migration Analyst,"['data_migration', 'root_cause_analysis', 'communication', 'java', 'data_migration_analyst', 'veeva_vault', 'documentum']",3,0.6065883
5108,5108,Data Analyst - R/SQL/PySpark,"['r', 'pyspark', 'sql', 'pl-sql', 'big_data', 'data_visualization', 'data_analyst', 'data_visualization_tools']",4,0.5401379
5111,5111,Analyst - Data Analytics/ SQL,"['power_bi', 'data_visualization', 'data_analytics', 'analytics', 'sql', 'python']",4,0.8411074
5113,5113,Future Data Analyst - R/ SQL/ PySpark,"['pyspark', 'it_skills', 'oracle', 'ms_sql', 'big_data', 'hql', 'excel', 'oracle_sql']",1,0.64892983
5116,5116,Data Analyst - Machine/Deep Learning Algorithms,"['it_skills', 'python', 'data_science', 'machine_learning', 'tensorflow', 'data_analyst', 'data_analytics', 'algorithm']",6,0.3256732
5117,5117,Future Data Analyst - R/SQL/PySpark,"['r', 'pl-sql', 'pyspark', 'big_data', 'data_visualization', 'data_analyst', 'data_visualization_tools', 'qlikview']",4,0.55346197
