Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
8138,8138,Sr. Business Analyst,"['retail', 'analyst', 'automation', 'data_management', 'business_analyst', 'coding', 'mis', 'data_governance']",5,0.55717504
8482,8482,Junior Analyst,"['microsoft_excel', 'time_management', 'junior_analyst', 'administration', 'excel', 'regulatory_reporting', 'finance', 'manager_technology']",5,0.8896449
1387,1387,Data Scientist,"['machine_learning', 'natural_language_processing', 'data_science', 'python', 'nlp', 'text_analytics', 'it_skills', 'r']",6,0.7214727
7163,7163,Azure Data Engineer,"['azure_synapse', 'azure_data_factory', 'sql_server', 'kafka', 'informatica_power_center', 'azure_sql', 'it_skills', 'azure']",7,0.64050853
1071,1071,Urgent Opening For Data Scientist- Manager/ Sr. Manager!,"['algorithms', 'python', 'artificial_intelligence', 'machine_learning', 'cloud_services', 'microsoft_azure', 'gcp', 'aws']",0,0.520305
10046,10046,Business Analyst,"['test_plan_preparation', 'test_case_execution', 'test_data', 'business_analyst', 'business_analysis', 'analytical', 'regression', 'capital_market']",5,0.3278944
6369,6369,Data Analyst,"['data_validation', 'data_visualization']",5,0.68823916
5347,5347,"Sr Professional Services Engineer, SQL and Python Data Engineer","['it_skills', 'python', 'cloud', 'javascript', 'big_data', 'digital_marketing', 'front_end', 'coding']",1,0.48667502
1034,1034,Data Scientist - Mortgage Finance,"['business_process', 'computer_science', 'back_office', 'data_analytics', 'data_visualization', 'data_mining', 'powerpoint', 'macros']",4,0.4892104
5721,5721,"Engineer - PDE (Deep Learning,Data Science,IIOT)","['deep_learning', 'pde', 'backend_engineering', 'data_analysis', 'data_mining', 'process_integration_engineer', 'fab_process', 'pwf']",6,0.7526246
5119,5119,Lead Analyst/Assistant Manager - Data Analytics,"['microsoft_powerapps', 'analytical', 'dax', 'microsoft_power', 'powerapps', 'power_bi', 'sharepoint', 'flow']",4,0.65508753
2604,2604,Senior Analyst - Data Processing,"['computer_science', 'analytical_skills', 'analyst', 'pdf', 'sas', 'product_innovation', 'consumer_insights', 'data_processing']",5,0.77469873
11683,11683,Go Lang Developer,"['san', 'linux', 'soc', 'shell_scripting', 'consulting', 'system_integration', 'sms', 'information_technology']",2,0.77167624
5455,5455,Data Engineer IICS Developer,"['it_skills', 'python', 'oracle', 'tableau', 'rest_v2_connector', 'iics', 'informatica_power_center', 'api_integration']",3,0.45199805
4759,4759,Lead Data engineer,"['data_science', 'big_data', 'data_engineer', 'data_warehousing', 'aws', 'etl', 'machine_learning', 'data_governance']",7,0.29113078
5594,5594,Data Engineer,"['aws', 'python']",1,0.6809367
3491,3491,Data Visualization Expert,"['web_analytics', 'data_mining', 'segmentation_techniques', 'bi', 'data_visualization', 'it_skills', 'data_science', 'tableau']",4,0.7412233
4206,4206,SENIOR DATA ENGINEER,"['kafka', 'etl', 'azure', 'big_data', 'nosql', 'sap', 'oozie', 'flume']",7,0.6544714
7361,7361,JOB/Hiring For Matillion Snowflake Data Engineer For Pune Location,"['matillion', 'snowflake', 'data_engineer', 'sql']",0,0.77888554
11346,11346,SDE- Level 3- ( Python Backend Developer) -Immediate Joiners,"['kafka', 'python', 'kubernetes', 'rds', 'docker', 'data_modeling', 'aws_cloud_services', 'sqs']",0,0.6270522
8835,8835,Senior Solution Architect - Business Analyst,"['java', 'it_skills', 'android_development', 'software_development', 'cloud', 'project_management', 'product_management', 'bpo']",1,0.7793454
7897,7897,Senior Financial Analyst,"['it_skills', 'python', 'oracle', 'tableau', 'sap', 'salesforce', 'relationship_management', 'erp']",1,0.48861313
6468,6468,Data Engineer - Python/Business Objects/Microstrategy,"['s3', 'data_management', 'dynamodb', 'business_objects', 'tableau', 'reporting_tools', 'redshift', 'sql']",3,0.61999166
3028,3028,Product Data Management Analyst,['product_data_management'],6,0.47888264
1037,1037,Data Scientist,"['powershell', 'analytical', 'data_analytics', 'databricks', 'power_bi', 'communications', 'sql', 'science']",4,0.3966305
10709,10709,SFDC Enterprise Operations Analyst,"['sdfc', 'etls', 'cpq', 'data_loader_demand', 'migration', 'salesforce_com_configuration', 'fdc', 'ms_-_office']",3,0.6567891
2026,2026,Senior Data Warehouse Engineer,"['performance_tuning', 'coding', 'unit_testing', 'apache', 'business_intelligence', 'troubleshooting', 'data_mining', 'sql']",5,0.38098952
10418,10418,Sr Quality Specialist,"['analytical', 'it_skills', 'testing', 'quality_assurance', 'gis', 'computer_science', 'product_quality', 'pmp']",1,0.64912266
4455,4455,Data Analyst - Technology,"['ms_sql', 'big_data', 'sql', 'visualization', 'excel', 'hadoop', 'tableau', 'it_skills']",1,0.4614247
5669,5669,Data Engineer,"['etl', 'etl_frameworks', 'python', 'bash', 'powershell', 'shell_scripting', 'sql', 'communication']",0,0.7560379
10222,10222,GCP - Cloud Dataflow Application Developer,"['business_process', 'interpersonal_skills', 'gcp', 'consulting', 'data_processing', 'apache', 'stakeholder_management', 'solution_architect']",5,0.5053559
3528,3528,Senior Technical Lead (Data Engineer),"['it_skills', 'java', 'software_development', 'testing', 'selenium', 'devops', 'jenkins', 'san']",1,0.88681257
2920,2920,"Lead Analyst - AI/ RPA, Lending, Big Data and Analytics","['analytical', 'project_management', 'consulting', 'management_consulting', 'research', 'analytics', 'secondary_research', 'financial_services']",5,0.6502589
7701,7701,Data Engineer_Scala,"['scala', 'hadoop', 'big_data', 'spark']",7,0.7797294
5014,5014,Data Engineer,"['it_skills', 'java', 'python', 'cloud', 'project_management', 'big_data', 'aws', 'c++']",1,0.8866069
8975,8975,ANALYST,"['supply_chain', 'business_services', 'automation', 'linux', 'consulting', 'scheduling', 'data_mining', 'business_intelligence']",5,0.6430191
1448,1448,Senior Analyst-Data Visualization,"['publishing', 'architecture', 'consulting', 'data_visualization', 'analytics', 'it_skills', 'artificial_intelligence', 'tableau']",5,0.4528358
9107,9107,Associate Product Manager,"['it_skills', 'java', 'python', 'computer_science', 'product_management', 'user_interface_designing', 'mysql', 'schema']",2,0.48271775
11860,11860,Awesome Junior Swift & Python Developer,"['swift', 'communication', 'verbal', 'python', 'written', 'it_skills', 'communication_skills', 'python_data_analytics']",3,0.4256388
5611,5611,"Hiring For ""Data Engineer"" Accolite Digital","['aws_lambda', 'sql', 'python', 'redshift', 'data_lake', 'data_warehouse', 'aws_data_pipelines', 'ci_/_cd']",3,0.34328666
7789,7789,Business Analyst,"['data_mining', 'it_skills', 'python', 'tableau', 'business_analytics', 'vba', 'data_visualisation', 'etl']",4,0.3945188
8973,8973,FTI System Analyst,"['data_analysis', 'financial_analysis', 'analytical', 'data_integrity', 'medical_insurance', 'operations', 'reporting_tools', 'investment']",5,0.66692996
8595,8595,Senior BI(Business Intelligence) Analyst,"['computer_science', 'automation', 'data_analysis', 'business_analysis', 'mysql', 'business_intelligence_analyst', 'ssis', 'operations']",5,0.7308838
8324,8324,Senior Product Analyst,"['product_analyst', 'supply_chain', 'data_analysis', 'google_analytics', 'analytical', 'mysql', 'business_strategy', 'business_intelligence']",5,0.77892786
3760,3760,Data Engineer-Scala-Lead,"['python/nodejs/java', 'scala', 'spark', 'aws', 'emr', 'debugging', 'apache_spark', 'nodejs']",7,0.39444318
3794,3794,"Sr Professional Services Engineer , Data Engineer","['mapreduce', 'ai', 'python', 'hive', 'hadoop', 'pig', 'cassandra', 'hivemall']",7,0.62394685
5148,5148,"Senior Product Manager , Data Platform","['it_skills', 'machine_learning', 'hospitality', 'backend', 'data_collection', 'healthcare', 'room', 'analytics']",5,0.4037259
2697,2697,Senior Technical Lead (Data Engineer),"['engineering_services', 'san', 'debugging', 'javascript', 'agile', 'data_structures', 'mongodb', 'customer_service']",2,0.7680616
9835,9835,Staff Software Engineer,"['automation', 'java_j2ee_developer', 'xml', 'mysql', 'agile', 'data_structures', 'big_data', 'oracle']",2,0.6416269
8823,8823,Java Microservices Team Lead,"['trade', 'hibernate', 'nosql', 'advanced_java', 'agile_development', 'web_development', 'j2ee', 'mvc']",2,0.54103935
9337,9337,Sales Operations Analyst,"['tam', 'sales_operations', 'data_management', 'analytical', 'security_services', 'marketing_operations', 'http', 'operations']",5,0.5483372
4882,4882,Data Engineer,"['java', 'hadoop', 'big_data', 'spark', 'hadoop_ecosystem', 'it_skills', 'python', 'cloud']",7,0.5014059
7166,7166,Data Architecture/ Data Engineer,"['database_architecture', 'big_data_analytics', 'data_engineering', 'data_strategy', 'hadoop', 'data_management', 'big_data', 'data_lake']",4,0.47984034
11842,11842,Hiring For Java Engineer_Bangalore,"['java', 'spring_boot', 'microservices', 'kafka', 'unix', 'azure', 'r', 'multithreading']",1,0.3207113
6887,6887,Data Engineer ( Freelancer ),"['apache', 'apache_spark', 'pyspark', 'aws_emr', 'sparksql', 'sql', 'spark', 'it_skills']",7,0.53971094
8965,8965,Analyst-Reporting,"['visual_basic', 'excel', 'data_management', 'consulting', 'macros', 'it_skills', 'cloud', 'business_reporting']",5,0.3999415
2045,2045,Data Quality Engineer,"['python', 'analytical', 'jira', 'written', 'verbal_communication', 'sql_queries', 'agile', 'relational_databases']",4,0.32973623
10225,10225,Java - Fullstack Developer,"['computer_science', 'service_management', 'vmware', 'automation', 'linux', 'configuration_management', 'budgeting', 'troubleshooting']",5,0.3195591
7072,7072,Senior Business Intelligence Analyst - GoPay,"['simulation', 'database_design', 'project_management', 'workflow', 'business_intelligence', 'data_mining', 'analytics', 'sql']",5,0.6470851
11345,11345,Python Developer,"['go', 'ruby', 'linux_os', 'kafka', 'helm', 'unix', 'ci_/_cd', 'jsonnet']",7,0.44176507
5538,5538,Lead Data engineer with an leading IT company,"['data_engineer', 'it_skills', 'cloud', 'big_data', 'aws', 's3', 'airflow', 'emr']",1,0.4987634
3153,3153,Data Engineering Application Lead,"['ci_/_cd', 'kafka', 'dataproc', 'data_engineering', 'java', 'communication', 'data_analytics', 'spark']",7,0.7459652
630,630,Principal Data Scientist- 13+ years exp || Remote,"['machine_learning', 'azure', 'python', 'predictive_modelling', 'azure_ml_studio', 'center_of_excellence', 'adl', 'presales']",0,0.52891296
1589,1589,Data & Applied Scientist II,"['c', 'python', 'java', 'it_skills', 'machine_learning', 'product_quality', 'training', 'c++']",1,0.5193893
7959,7959,Senior Analyst-Operations Excellence,"['delivery_excellence', 'automation', 'operational_excellence', 'consulting', 'data_analytics', 'data_visualization', 'continuous_improvement', 'project_delivery']",5,0.3978122
8328,8328,Analyst/Sr Analyst,"['computer_science', 'data_analysis', 'sas', 'analytical', 'spss', 'qlikview', 'business_intelligence', 'data_mining']",5,0.54452014
8461,8461,"Business Analyst - Business Analytics (BI tools, MS Access & SQL)","['supply_chain', 'manager_internal_audit', 'ms_access', 'mis', 'project_management', 'process_improvement', 'pharma', 'business_analytics']",5,0.66408366
9341,9341,Implementation Analyst,"['data_analysis', 'it_skills', 'project_management', 'bpo', 'project_management', 'excel', 'dashboards', 'sql']",1,0.4698807
8714,8714,Analyst,"['communication_skills', 'r', 'data_analysis', 'data_analytics', 'statistics', 'verbal_communication', 'python', 'structured_finance']",4,0.5984846
6343,6343,Kafka Developer - Big Data/Spark,"['kafka', 'big_data', 'spark', 'zookeepers', 'communication', 'kstream', 'ksql', 'it_skills']",7,0.7578122
8669,8669,E-Commerce Analyst (Entry Level),"['social_media_marketing', 'analytical_skills', 'lead_generation', 'data_analysis', 'sales', 'excel', 'competitive_analysis', 'promotion_planning']",5,0.7393648
3496,3496,Senior Technical Lead (Data Engineer),"['it_skills', 'python', 'cloud', 'node.js', 'html', 'css', 'javascript', 'automation']",1,0.7993794
11700,11700,AI/ML Developer,"['deep_learning', 'python']",6,0.62808084
9690,9690,Quality Assurance Analyst,"['computer_science', 'automation', 'data_management', 'debugging', 'javascript', 'customer_support', 'selenium', 'test_cases']",2,0.7555923
4312,4312,Data Engineer,"['python', 'java', 'data_engineering', 'it_skills', 'software_development', 'project_management', 'bpo', 'project_management']",1,0.88657635
4749,4749,Lead Data Engineer,"['data_migration', 'architecture', 'data_modeling', 'gcp', 'schema', 'agile', 'data_analytics', 'data_warehousing']",2,0.56209314
6336,6336,Big Data Developer - Python/Hadoop,"['hive', 'kafka', 'big_data', 'sql', 'data_structures', 'python', 'debugging', 'scala']",7,0.70037776
9521,9521,Software Engineer 3,"['data_analysis', 'control-m', 'scrum', 'scheduling', 'informatica', 'oracle', 'teradata', 'financial_services']",5,0.7197067
9219,9219,Senior Presales Analyst Healthcare Products and Services,"['data_management', 'hris', 'mis', 'analytical', 'hipaa', 'back_office', 'healthcare', 'data_structures']",5,0.52046645
3829,3829,Hiring Data Engineers || Hyderebad & Pune,"['hadoop', 'scala', 'big_data', 'it_skills', 'java', 'python', 'cloud', 'jenkins']",1,0.5722943
7600,7600,Process Analyst,"['excellent_communication', 'english', 'ms_office', 'language_teaching', 'communication_skills', 'email', 'university', 'keyboard']",3,0.7540276
11778,11778,Backend Developer Java | Walmart,['java'],1,0.54180455
10687,10687,Analyst - Trading Settlements,"['accounting', 'excel', 'ms_access', 'sap_is', 'subject_matter_expertise', 'finance', 'data_management', 'hp_data_protector']",3,0.54308856
7829,7829,Healthcare AI Validation Scientist,"['predictive_modelling', 'sql', 'communication', 'python', 'it_skills', 'data_science', 'clinical_development', 'healthcare']",6,0.2605664
6171,6171,AWS Data Engineer,"['python', 'sql', 'airflow', 'aws_services', 'redshift', 'pyspark', 'dbt', 's3']",0,0.5072992
3070,3070,MIS / Data Analyst,"['iso', 'dermatology', 'analytical', 'healthcare', 'wellness', 'customer_experience', 'psychiatry', 'analytics']",5,0.6519732
6278,6278,Quantitative Data And Analytics Engineer,"['modelling', 'statistical_modelling', 'analytical', 'statistical_modeling', 'usage', 'publishing', 'conceptualization', 'model_development']",2,0.37024865
3936,3936,Azure Data Engineer / Architect,"['azure_data_factory', 'bi', 'data_engineer', 'data_analysis', 'azure_data_lake', 'informatica', 'data_modeling', 'etl']",7,0.45447552
5429,5429,Azure Data Engineer,"['sql_development', 'kafka', 'spark', 'python', 'it_skills', 'cloud', 'big_data', 'azure']",7,0.506469
1470,1470,Sr. Data Analyst,"['sas', 'business_analysis', 'data_manipulation', 'analytical', 'financial_planning', 'programming', 'data_analyst', 'asset_management']",5,0.68693906
3535,3535,Senior Technical Lead (Data Engineer),"['maven', 'core_java', 'rdbms', 'coding', 'consulting', 'agile', 'selenium', 'mobile_testing']",2,0.6634618
8511,8511,Scientist - C ( Non - Medical ),"['supervisor', 'cvs', 'data_analysis', 'sociology', 'data_collection', 'healthcare', 'principal_investigator', 'research']",5,0.5164279
9511,9511,"MTS 1, Software Engineer","['object_oriented_design', 'maven', 'git', 'nosql', 'coding', 'analytical', 'machine_learning', 'data_structures']",2,0.71852314
6236,6236,Data Engineer,"['azure_data', 'mongodb', 'excel', 'sql', 'it_skills', 'azure', 'cloud_computing', 'nosql']",0,0.49103332
717,717,Data Scientist,"['data_analysis', 'process_optimization', 'marketing_analytics', 'simulation', 'data_science', 'machine_learning', 'data_collection', 'data_mining']",5,0.32596266
6565,6565,Data Integration Engineer(data engineer),"['data_engineer', 'data_integration_engineer', 'it_skills', 'java', 'python', 'software_development', 'cloud', 'devops']",1,0.88690805
3151,3151,Data Engineering Application Lead,"['it_skills', 'java', 'python', 'machine_learning', 'project_management', 'javascript', 'big_data', 'agile_project_management']",1,0.73917526
2464,2464,Data Engineer,"['computer_science', 'product_management', 'data_validation', 'data_modeling', 'analytical', 'data_mining', 'business_intelligence', 'digital_marketing']",5,0.8889371
5866,5866,Lead Software Engineer Data,"['nosql', 'networking', 'rdbms', 'postgresql', 'mysql', 'machine_learning', 'mongodb', 'oracle']",2,0.88050497
9883,9883,Sr. HR Analyst I (Technical Recruiter),"['hr_analyst', 'sfdc', 'social_media', 'manager_technology', 'it_recruitment', 'recruitment']",5,0.7222296
11949,11949,AWS Cloud Support Engineer,"['it_skills', 'python', 'aws', 'computer_science', 'performance_tuning', 'pharma', 'scheduling', 'life_sciences']",1,0.39937472
3811,3811,Data Integration Engineer,"['change_management', 'sap', 'visual_basic', 'data_management', 'data_modeling', 'business_intelligence', 'information_technology', 'virtualization']",5,0.6531354
2963,2963,ETL Developer (Data and Reporting Analyst),"['automation', 'prototype', 'data_management', 'scrum', 'ssis', 'business_intelligence', 'microsoft', 'stakeholder_management']",5,0.68321556
11124,11124,Staff Software Engineer,"['backend', 'claims', 'architecture', 'web_development', 'data_structures', 'customer_support', 'customer_service', 'open_source']",2,0.62091583
4856,4856,Hiring For Data Engineer,"['data_warehousing', 'etl', 'bpo', 'data_analysis', 'azure_data_factory']",0,0.29278052
6149,6149,Celonis Data Engineer,"['data_dictionary', 'data_collection', 'data_governance', 'data_processing', 'data_structures', 'data_quality', 'analytics']",5,0.42706373
1749,1749,Senior Data Engineer at HCL,"['python', 'data_engineering', 'big_data', 'sql', 'hive', 'spark', 'kafka', 'pyspark']",7,0.87413144
79,79,Data Scientist,"['hadoop', 'it_skills', 'data_science', 'computer_science', 'operations_research', 'interpersonal_skills', 'risk_analytics', 'scala']",5,0.42970464
2809,2809,Sr. Big Data DevOps Engineer,"['tomcat', 'jboss', 'bfsi', 'configuration_management', 'mysql', 'packaging', 'open_source', 'ssl']",6,0.49390084
9308,9308,Hiring For Risk Consultant/ KYC Analyst- Fulltime Remote Opportunity,"['aml', 'kyc', 'anti_money_laundering', 'data_analysis', 'pep']",5,0.6769399
6829,6829,Data Engineer with Singlestore(Memsql) ( Hiring in MNC ),"['data_engineering', 'memsql', 'python', 'cassandra', 'oracle', 'sql', 'postgresql', 'scala']",7,0.6973278
3465,3465,CRM Business Data Analyst,"['presentation_skills', 'monthly_reports', 'excel', 'strong_analytical_skills']",3,0.77270687
8068,8068,Sr Software Engineer/ Architect - Android,"['computer_science', 'architect', 'mobile_development', 'scalability', 'coding', 'infrastructure', 'customer_experience', 'mobile_applications']",2,0.7734265
5791,5791,Python Developer with OOPS _ Data Structure_ Data Analytics,"['oops', 'data_structures', 'python', 'load_runner', 'data_analytics', 'data_structure', 'oops_concept', 'it_skills']",4,0.37769637
9538,9538,Lead Analyst,"['automation', 'backend', 'google_analytics', 'mongodb', 'data_visualization', 'cxo', 'analytics', 'sql']",2,0.4825383
7203,7203,Lead/ Architect - Big Data Developer - Hadoop/ Java,"['java', 'it_skills', 'machine_learning', 'big_data', 'aws', 'hadoop', 'unix_operating_system', 'hbase']",7,0.4957494
1383,1383,Data Scientist,"['neural_network_nlp', 'learning', 'python', 'machine_learning', 'bash', 'nlp', 'theano', 'pytorch']",6,0.48968032
10836,10836,MIS Executive and Analyst,"['advanced_excel', 'data_analysis', 'data_validation', 'macros', 'formulas', 'conditional_formatting', 'data_mining', 'mis_reporting']",5,0.55074036
6903,6903,Data Engineer - Tealium / Google Tag Management | Advance Auto Parts,['tealium'],5,0.20805934
10232,10232,"Advisor, Product Management-IT (PDM)","['plm', 'product_management', 'it_project_management', 'it_skills', 'project_management', 'bpo', 'project_management', 'product_development']",1,0.65661407
1089,1089,Data Scientist,"['java', 'c++', 'python', 'statistical_analysis', 'data_science', 'big_data', 'data_visualization']",1,0.5862724
3793,3793,Sr. Software Engineer - Data Engineer,"['atlassian_tools', 'jira', 'confluence', 'java', 'python', 'hadoop_ecosystem', 'scala', 'infrastructure_automation']",7,0.8739034
129,129,Senior Data Scientist,"['relationship_management', 'mining', 'computer_science', 'data_management', 'pharma', 'consulting', 'workflow', 'data_quality']",5,0.7445643
1012,1012,Data Scientist,"['mining', 'supply_chain', 'computer_science', 'data_analysis', 'operations_research', 'coding', 'artificial_intelligence', 'machine_learning']",5,0.63185114
2730,2730,Senior Data Engineer,"['hive', 'spark', 'python', 'azure_sql', 'sql']",7,0.8138622
11301,11301,ACN - Applied Intelligence - CS&S - Retail Analytics - 07,"['retail_analytics', 'applied_intelligence', 'python', 'data_analysis', 'azure', 'sas', 'power_bi', 'tableau']",4,0.46301666
187,187,Data Scientist,"['it_skills', 'java', 'python', 'software_development', 'testing', 'machine_learning', 'javascript', 'text_mining']",1,0.72086084
7061,7061,Associate Scientist,"['data_management', 'project_management', 'analytical', 'account_management', 'risk_management', 'research_associate', 'data_warehousing', 'analytics']",5,0.77891314
8513,8513,Research Scientist,"['medical_devices', 'data_analysis', 'diagnostics', 'intellectual_property', 'healthcare', 'oncology', 'genetics', 'molecular_biology']",5,0.43702993
4987,4987,ETL Data Engineer,"['data_analytics', 'data_structures', 'it_skills', 'python', 'data_science', 'cloud', 'devops', 'javascript']",1,0.61284286
8812,8812,BI Support Analyst,"['remote_access', 'data_analysis', 'bi_support_analyst', 'systems_management', 'troubleshooting', 'trend_analysis']",5,0.7211392
10215,10215,Product Manager - II,"['trade', 'usage', 'legal', 'manager_ii', 'monitoring']",2,0.44171992
1042,1042,Data Scientist,"['python', 'data_modeling', 'spark', 'rdbms', 'java', 'aws_big_data', 'statistical_analysis', 'hadoop']",7,0.37765384
4978,4978,Hiring Data Engineer,"['hive', 'gcp', 'hadoop', 'big_data', 'python', 'sql', 'spark', 'bigdata']",7,0.6150712
7654,7654,Data Science Architect - Golang/Airflow,"['golang', 'airflow', 'data_science', 'pandas', 'structures', 'analytical', 'scikit', 'big_data']",0,0.37395144
4081,4081,Excellent Job Opportunity - Data Engineering Leader,"['big_data', 'hadoop', 'data_engineering', 'rest', 'hbase', 'hive', 'mongodb', 'spark']",7,0.7290968
2727,2727,Azure Senior Data Engineer,"['apache_spark', 'etl', 'devops', 'python', 'microsoft_azure', 'business_intelligence', 'databricks', 'it_skills']",1,0.38046545
5549,5549,Big Data Engineer - Hadoop Ecosystem,"['big_data', 'hadoop', 'spark_rdd', 'hdfs', 'hive', 'spark', 'python', 'agile_methodology']",7,0.72682905
3095,3095,ACN - Applied Intelligence - CC - Data Science (IN) - 09,"['data_science', 'applied_intelligence', 'development', 'solution_design', 'leadership', 'consultant', 'client_projects', 'analytics']",1,0.77262247
6522,6522,Data Engineer,"['etl', 'talend', 'aws_big_data', 'azure', 'big_data', 'sql', 'ssis', 'sql_analytics']",0,0.6333026
8655,8655,Business Analyst,"['computer_science', 'pdf', 'rdbms', 'process_improvement', 'business_intelligence', 'stakeholder_management', 'macros', 'operations']",5,0.5218936
11978,11978,Application Architect,"['sql', 'rest_api', 'dbms', 'it_skills', 'java', 'software_development', 'machine_learning', 'cloud']",1,0.5732116
7187,7187,Associate Risk Analyst I,"['computer_science', 'data_analysis', 'operations_research', 'product_engineering', 'associate_risk_analyst', 'data_science', 'data_analytics', 'fraud_analyst']",5,0.7632838
9991,9991,Business Analyst,"['analysis', 'analytical', 'production_support', 'data_management', 'business_analysis', 'fixed_income', 'system_integration', 'calypso']",5,0.583192
4819,4819,Data Engineer,"['payroll', 'metadata', 'backend', 'product_engineering', 'consulting', 'data_structures', 'analytics', 'sql']",2,0.43342006
6292,6292,Apache Big Data Cloud Engineer,"['hdfs', 'apache', 'blob_storage', 'hive', 'azure_storage', 'databricks', 'cosmos_db', 'warehousing']",7,0.33681563
4835,4835,Azure Python Data Engineer,"['azure_databricks', 'python', 'azure_data_factory']",7,0.72626066
8983,8983,Risk Analyst,"['relationship_management', 'analyst', 'data_analysis', 'manager_quality_assurance', 'sas', 'project_management', 'investment_banking', 'ms_office']",5,0.74430937
2726,2726,Senior Big Data Engineer,"['san', 'performance_tuning', 'automation', 'nosql', 'debugging', 'machine_learning', 'big_data', 'troubleshooting']",2,0.60181725
1229,1229,SAVP Data Scientist,"['data_science', 'go_getter', 'data_engineering']",6,0.48795706
10083,10083,Business Analyst,"['data_analysis', 'business_analysis', 'project_management', 'analytical', 'social_media', 'market_research', 'budgeting', 'seo']",5,0.55765086
328,328,Job Opening For Data Scientist - Rapid Miner,"['data_science', 'rapid_miner', 'python', 'sas', 'r', 'sql', 'rapidminer', 'microservices']",1,0.5170465
1834,1834,Operational Risk Data Analyst,"['data_analysis', 'data_solution', 'data_management', 'word', 'financial_services', 'risk_management', 'excel_skills', 'powerpoint']",5,0.5694511
3625,3625,Senior Technical Lead (Data Engineer),"['software_testing', 'troubleshooting', 'agile', 'appium', 'bdd', 'apis', 'selenium', 'mobile_application_testing']",7,0.73955756
6708,6708,Data Analytics Specialist,"['computer_science', 'ms_sql', 'data_analysis', 'data_management', 'coding', 'javascript', 'data_analytics', 'oracle']",2,0.5476375
2968,2968,Senior Solutions Specialist – Data Governance,"['it_skills', 'java', 'cloud', 'oracle', 'aws', 'azure', 'unix', 'product_management']",1,0.88646716
6158,6158,Data Engineer,"['data_ingestion', 'data_transformation', 'adls', 'sqldw', 'data_storage_and_retrieval', 'data_engineering']",0,0.55555856
11200,11200,Analyst - Actuarial - Pricing/Reserving,"['r', 'data_manipulation', 'python', 'pricing', 'actuarial_analyst', 'actuarial', 'sas', 'general_insurance']",4,0.6267862
5419,5419,Data Engineer,"['statistical_analysis', 'spark', 'python', 'star_schema', 'hadoop', 'elt', 'it_skills', 'big_data']",1,0.48557374
10811,10811,Support Operations Analyst,"['it_skills', 'cloud', 'project_management', 'salesforce', 'bpo', 'project_management', 'administration', 'leadership_development']",1,0.5329275
8597,8597,Senior Business Analyst,"['computer_science', 'business_analyst', 'pharma', 'data_architect', 'healthcare', 'management', 'research', 'jira']",5,0.4643917
7845,7845,ML & DS - Technical Content Engineer - Intern,"['deep_learning', 'usage', 'data_science', 'coding', 'machine_learning', 'query', 'programming', 'statistics']",6,0.64530265
4687,4687,Data Consultant: Data Strategy,"['telecom', 'data_migration', 'db2', 'analytical', 'network_operations', 'datastage', 'presales', 'data_quality']",2,0.3952776
4519,4519,Financial Data Analysts,"['assembly_language', 'six_sigma', 'javascript', 'real_time_operating_systems', '.net', 'html', 'oracle', 'python']",1,0.88640046
10325,10325,Business Analyst - Private Equity Fund - Real Estate,"['project_management', 'private_equity_fund', 'ms_office', 'communication', 'written_communication', 'presentation', 'ms_-_office', 'it_skills']",3,0.5441943
4933,4933,Data Engineer,"['computer_science', 'hospitality', 'control_system', 'data_processing', 'wellness', 'informatica', 'business_intelligence', 'troubleshooting']",5,0.8894103
10771,10771,Audio Content Analyst,"['audio_editing', 'written', 'oral', 'audacity', 'praat', 'metadata', 'music', 'software']",2,0.6661005
9965,9965,Business Analyst,"['bpo', 'process_improvement', 'data_analysis', 'troubleshooting', 'business_process', 'business_process_improvement', 'business_analytics', 'analytical']",5,0.66341096
9626,9626,KYC/AML Analyst Contractual Role,"['aml_analyst', 'data_analysis', 'interpersonal_skills', 'data_management', 'legal_compliance', 'reconciliation', 'investigation', 'workflow']",5,0.54046315
2298,2298,Data Analyst/ Senior Data analyst,"['statistical_testing', 'marketing_analytics', 'campaign_execution', 'tableau_reporting', 'model_scoring', 'data_analyst', 'r', 'sas']",4,0.87599355
5800,5800,Hiring For Data Science role -- Max 45 Days Notice - Gurugram,"['data_science', 'quantitative_analysis', 'xgboost', 'modeling', 'machine_learning', 'logistic_regression', 'qualitative_analysis', 'power_bi']",1,0.48686188
7772,7772,Business Analyst - KYC,"['change_management', 'investment_banking', 'waterfall', 'business_analyst', 'consulting', 'problem_solving', 'business_transformation', 'data_analysis']",3,0.357946
4070,4070,Senior Manager - Engineering - Data Platform,"['big_data', 'datalake', 'mysql', 'cassandra', 'data_management', 'data_visualization', 'mongodb', 'data_warehousing']",0,0.39169702
11344,11344,Python Developers,"['it_skills', 'python', 'selenium', 'javascript', 'aws', 'deep_learning', 'front_end', 'networking']",1,0.47354645
2005,2005,Sr Data engineer,"['java', 'nosql', 'sql_server', 'mongodb']",0,0.7715431
9662,9662,Digital Marketing Analyst,"['digital_marketing', 'data_studio', 'mba_marketing', 'google_analytics', 'digital_media', 'marketing']",4,0.84227127
11497,11497,IT Product Analyst,"['procurement', 'business_services', 'computer_science', 'sap', 'appliances', 'architecture', 'agile', 'talent_management']",5,0.6606595
